CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting
204190,0,36,Self Enquiry,1,29,Salaried,Female,4
204191,0,39,Self Enquiry,3,14,Small Business,Female,3
204192,0,27,Company Invited,1,7,Salaried,Female,3
204193,0,51,Self Enquiry,1,11,Salaried,Male,4
204194,0,54,Self Enquiry,1,10,Small Business,Male,3
204195,0,43,Self Enquiry,3,7,Salaried,Male,2
204196,0,30,Company Invited,3,9,Salaried,Male,3
204197,0,56,Self Enquiry,1,27,Large Business,Male,3
204198,0,27,Company Invited,1,18,Small Business,Male,3
204199,0,38,Self Enquiry,1,7,Salaried,Female,3
204200,1,45,Company Invited,1,31,Salaried,Male,3
204201,0,39,Self Enquiry,1,30,Salaried,Male,3
204202,1,27,Self Enquiry,1,23,Small Business,Male,3
204203,0,29,Self Enquiry,1,15,Salaried,Female,4
204204,0,50,Company Invited,1,17,Salaried,Female,3
204205,0,37,Self Enquiry,1,10,Large Business,Male,2
204206,0,32,Company Invited,3,12,Small Business,Female,3
204207,1,27,Self Enquiry,3,11,Small Business,Male,3
204208,0,38,Company Invited,1,16,Small Business,Male,3
204209,0,43,Company Invited,3,33,Small Business,Female,4
204210,1,19,Self Enquiry,1,10,Small Business,Male,3
204211,0,36,Self Enquiry,3,23,Small Business,Male,4
204212,0,37,Company Invited,1,25,Salaried,Male,3
204213,0,52,Self Enquiry,1,9,Small Business,Male,3
204214,0,42,Self Enquiry,3,9,Salaried,Male,3
204215,0,19,Self Enquiry,3,,Small Business,Female,4
204216,0,29,Self Enquiry,1,23,Small Business,Male,4
204217,0,32,Self Enquiry,3,14,Large Business,Male,4
204218,0,40,Self Enquiry,1,7,Small Business,Male,3
204219,0,37,Company Invited,1,31,Salaried,Female,3
204220,0,33,Self Enquiry,3,14,Salaried,Male,4
204221,0,39,Self Enquiry,1,32,Salaried,Female,3
204222,0,59,Company Invited,1,7,Salaried,Male,3
204223,0,32,Self Enquiry,1,12,Large Business,Male,3
204224,0,32,Self Enquiry,2,9,Salaried,Male,4
204225,0,46,Company Invited,1,14,Salaried,Male,4
204226,0,32,Self Enquiry,1,9,Salaried,Male,3
204227,0,34,Company Invited,1,12,Salaried,Female,4
204228,0,40,Self Enquiry,1,17,Small Business,Male,4
204229,0,44,Company Invited,1,17,Salaried,Female,3
204230,0,50,Self Enquiry,1,7,Large Business,Female,3
204231,1,53,Self Enquiry,1,15,Small Business,Male,3
204232,0,28,Self Enquiry,1,12,Salaried,Female,3
204233,0,33,Self Enquiry,3,15,Large Business,Female,4
204234,0,28,Self Enquiry,3,9,Salaried,Male,4
204235,0,32,Self Enquiry,3,14,Small Business,Male,4
204236,0,33,Self Enquiry,1,9,Small Business,Fe Male,4
204237,1,29,Self Enquiry,1,9,Small Business,Male,3
204238,0,31,Self Enquiry,1,35,Small Business,Female,4
204239,0,32,Company Invited,1,14,Salaried,Female,3
204240,0,40,Company Invited,1,14,Small Business,Male,3
204241,1,40,Self Enquiry,3,10,Small Business,Female,3
204242,0,34,Company Invited,3,17,Small Business,Male,3
204243,0,48,Self Enquiry,1,12,Salaried,Male,3
204244,0,44,Company Invited,1,17,Salaried,Female,3
204245,0,28,Company Invited,3,7,Small Business,Male,4
204246,0,55,Company Invited,1,27,Salaried,Fe Male,3
204247,0,44,Self Enquiry,1,14,Salaried,Female,3
204248,0,46,Self Enquiry,1,15,Salaried,Male,4
204249,0,41,Self Enquiry,3,7,Small Business,Male,3
204250,1,30,Self Enquiry,1,15,Salaried,Male,4
204251,0,30,Self Enquiry,1,16,Salaried,Male,2
204252,0,31,Self Enquiry,3,12,Small Business,Female,2
204253,0,28,Self Enquiry,3,15,Small Business,Female,3
204254,0,38,Self Enquiry,1,12,Small Business,Male,4
204255,0,39,Self Enquiry,1,22,Salaried,Male,4
204256,0,32,Self Enquiry,1,14,Small Business,Fe Male,3
204257,0,30,Self Enquiry,3,17,Small Business,Female,3
204258,0,36,Self Enquiry,1,12,Large Business,Male,4
204259,0,24,Self Enquiry,1,33,Salaried,Male,3
204260,0,42,Self Enquiry,1,13,Small Business,Male,4
204261,0,48,Company Invited,3,11,Small Business,Male,4
204262,0,43,Self Enquiry,1,30,Salaried,Female,3
204263,0,30,Company Invited,3,9,Salaried,Male,4
204264,0,43,Self Enquiry,2,9,Large Business,Male,3
204265,0,33,Self Enquiry,1,9,Small Business,Female,4
204266,0,49,Self Enquiry,3,36,Small Business,Female,4
204267,0,38,Self Enquiry,1,13,Small Business,Male,3
204268,0,31,Company Invited,3,32,Large Business,Female,3
204269,0,27,Self Enquiry,3,7,Salaried,Male,3
204270,0,43,Self Enquiry,1,9,Salaried,Male,4
204271,1,22,Company Invited,3,7,Large Business,Female,4
204272,0,37,Company Invited,3,7,Small Business,Fe Male,3
204273,0,37,Company Invited,3,10,Small Business,Male,3
204274,0,58,Self Enquiry,1,7,Small Business,Male,3
204275,0,41,Self Enquiry,1,17,Salaried,Female,3
204276,0,22,Company Invited,3,16,Small Business,Male,3
204277,1,34,Self Enquiry,3,12,Small Business,Female,3
204278,0,38,Self Enquiry,1,17,Small Business,Female,4
204279,0,47,Company Invited,1,14,Small Business,Female,2
204280,1,42,Company Invited,3,11,Small Business,Male,3
204281,0,51,Self Enquiry,1,17,Large Business,Male,4
204282,1,41,Self Enquiry,3,29,Small Business,Male,4
204283,0,32,Self Enquiry,1,16,Salaried,Male,3
204284,1,22,Self Enquiry,3,19,Salaried,Female,3
204285,0,30,Self Enquiry,1,30,Salaried,Male,3
204286,0,36,Self Enquiry,1,16,Salaried,Male,4
204287,0,28,Self Enquiry,1,7,Small Business,Male,3
204288,0,29,Self Enquiry,3,16,Salaried,Male,4
204289,0,50,Self Enquiry,1,14,Salaried,Male,3
204290,0,52,Self Enquiry,3,21,Salaried,Female,3
204291,0,37,Self Enquiry,1,9,Salaried,Female,4
204292,1,35,Company Invited,3,26,Small Business,Male,4
204293,0,56,Self Enquiry,1,9,Salaried,Female,4
204294,0,25,Self Enquiry,3,17,Small Business,Female,4
204295,0,31,Self Enquiry,3,9,Large Business,Male,4
204296,1,27,Company Invited,1,10,Large Business,Male,4
204297,0,23,Self Enquiry,1,18,Small Business,Female,3
204298,0,37,Self Enquiry,3,9,Small Business,Male,4
204299,1,31,Company Invited,1,11,Large Business,Male,3
204300,0,38,Self Enquiry,1,21,Salaried,Female,4
204301,0,41,Self Enquiry,3,9,Small Business,Female,3
204302,0,43,Self Enquiry,1,7,Salaried,Female,4
204303,0,38,Self Enquiry,1,17,Salaried,Male,3
204304,0,44,Self Enquiry,1,19,Salaried,Male,3
204305,0,41,Self Enquiry,1,9,Small Business,Female,4
204306,0,55,Self Enquiry,1,12,Small Business,Male,3
204307,0,35,Company Invited,3,11,Small Business,Female,4
204308,0,32,Self Enquiry,1,14,Small Business,Female,3
204309,0,44,Company Invited,1,28,Small Business,Male,4
204310,0,44,Self Enquiry,1,15,Salaried,Female,4
204311,0,26,Self Enquiry,3,11,Salaried,Female,4
204312,0,38,Company Invited,1,32,Small Business,Female,4
204313,0,32,Self Enquiry,1,7,Salaried,Male,4
204314,0,40,Company Invited,1,7,Salaried,Male,3
204315,0,57,Company Invited,3,13,Salaried,Female,3
204316,0,31,Self Enquiry,3,19,Large Business,Fe Male,3
204317,0,42,Self Enquiry,3,7,Small Business,Male,3
204318,0,29,Self Enquiry,1,24,Small Business,Male,4
204319,1,26,Self Enquiry,1,10,Small Business,Male,4
204320,0,53,Self Enquiry,1,10,Small Business,Male,3
204321,0,46,Self Enquiry,1,17,Salaried,Male,4
204322,0,53,Self Enquiry,1,11,Salaried,Female,2
204323,0,43,Company Invited,1,36,Salaried,Female,4
204324,0,31,Self Enquiry,1,9,Salaried,Fe Male,3
204325,0,61,Self Enquiry,1,14,Salaried,Female,3
204326,0,47,Self Enquiry,1,25,Small Business,Female,3
204327,0,43,Company Invited,1,35,Large Business,Female,3
204328,1,25,Self Enquiry,3,7,Large Business,Female,4
204329,1,35,Company Invited,3,13,Small Business,Female,3
204330,0,39,Company Invited,1,9,Salaried,Male,3
204331,0,41,Self Enquiry,3,9,Salaried,Female,4
204332,0,27,Self Enquiry,1,30,Salaried,Female,3
204333,0,31,Company Invited,1,10,Salaried,Male,3
204334,0,30,Self Enquiry,1,10,Small Business,Male,4
204335,1,30,Self Enquiry,1,32,Large Business,Female,4
204336,1,20,Self Enquiry,2,9,Large Business,Male,3
204337,0,31,Company Invited,3,29,Salaried,Female,4
204338,0,58,Self Enquiry,3,36,Small Business,Male,3
204339,0,51,Self Enquiry,1,36,Salaried,Male,3
204340,0,31,Company Invited,1,9,Small Business,Female,3
204341,0,61,Company Invited,3,35,Small Business,Female,4
204342,0,48,Self Enquiry,1,9,Small Business,Female,4
204343,0,47,Self Enquiry,1,9,Salaried,Male,3
204344,0,36,Self Enquiry,1,29,Salaried,Male,3
204345,0,55,Self Enquiry,1,6,Salaried,Female,3
204346,0,35,Self Enquiry,1,9,Salaried,Male,4
204347,0,47,Self Enquiry,3,17,Small Business,Female,4
204348,0,32,Self Enquiry,1,16,Salaried,Male,3
204349,1,34,Self Enquiry,1,22,Small Business,Male,3
204350,1,34,Self Enquiry,1,17,Small Business,Male,3
204351,0,31,Self Enquiry,3,14,Small Business,Male,3
204352,0,36,Self Enquiry,1,23,Salaried,Male,4
204353,1,32,Company Invited,1,27,Salaried,Male,4
204354,1,35,Company Invited,2,30,Salaried,Female,3
204355,0,43,Company Invited,1,12,Salaried,Male,4
204356,0,37,Company Invited,3,17,Small Business,Male,3
204357,1,23,Company Invited,1,11,Large Business,Male,4
204358,0,49,Self Enquiry,3,9,Small Business,Female,3
204359,0,56,Self Enquiry,3,25,Salaried,Female,3
204360,0,42,Company Invited,3,17,Salaried,Male,3
204361,0,36,Self Enquiry,3,7,Small Business,Male,3
204362,0,41,Self Enquiry,1,13,Salaried,Female,4
204363,0,40,Company Invited,1,15,Salaried,Female,3
204364,0,32,Self Enquiry,3,9,Salaried,Male,4
204365,0,43,Self Enquiry,1,31,Small Business,Male,3
204366,0,46,Self Enquiry,3,9,Salaried,Male,4
204367,1,27,Company Invited,2,24,Salaried,Female,3
204368,0,30,Self Enquiry,1,26,Large Business,Male,3
204369,0,34,Self Enquiry,1,7,Small Business,Female,4
204370,0,32,Self Enquiry,3,14,Salaried,Male,3
204371,1,19,Company Invited,3,12,Small Business,Male,4
204372,0,41,Company Invited,3,35,Salaried,Male,3
204373,0,42,Company Invited,1,9,Salaried,Fe Male,4
204374,0,27,Self Enquiry,3,36,Small Business,Male,3
204375,0,36,Self Enquiry,3,7,Small Business,Fe Male,4
204376,0,35,Self Enquiry,3,28,Salaried,Male,4
204377,1,27,Self Enquiry,1,31,Large Business,Male,4
204378,0,38,Self Enquiry,1,7,Large Business,Fe Male,3
204379,0,47,Company Invited,1,25,Small Business,Female,3
204380,0,42,Self Enquiry,3,9,Salaried,Female,4
204381,0,38,Company Invited,3,16,Small Business,Male,4
204382,0,53,Self Enquiry,1,13,Large Business,Male,4
204383,1,33,Company Invited,3,18,Salaried,Male,3
204384,0,25,Company Invited,3,31,Small Business,Male,3
204385,0,39,Self Enquiry,1,17,Small Business,Female,4
204386,0,38,Self Enquiry,1,7,Salaried,Female,4
204387,0,50,Self Enquiry,1,25,Salaried,Male,3
204388,0,25,Self Enquiry,1,30,Small Business,Male,3
204389,0,27,Self Enquiry,3,35,Small Business,Male,4
204390,0,25,Self Enquiry,1,24,Salaried,Male,4
204391,0,51,Company Invited,2,10,Small Business,Male,4
204392,0,26,Self Enquiry,3,20,Small Business,Male,3
204393,1,25,Company Invited,1,14,Salaried,Female,3
204394,1,31,Company Invited,3,19,Salaried,Male,4
204395,0,35,Self Enquiry,1,7,Salaried,Male,3
204396,1,32,Self Enquiry,3,20,Small Business,Male,3
204397,0,36,Self Enquiry,1,32,Salaried,Male,3
204398,0,32,Self Enquiry,3,13,Small Business,Male,4
204399,0,28,Self Enquiry,1,13,Small Business,Female,4
204400,0,38,Self Enquiry,3,9,Small Business,Male,4
204401,0,21,Self Enquiry,1,7,Salaried,Female,3
204402,0,43,Self Enquiry,1,9,Salaried,Female,3
204403,0,44,Self Enquiry,1,13,Salaried,Male,3
204404,0,39,Self Enquiry,1,7,Salaried,Female,3
204405,0,44,Company Invited,1,16,Small Business,Male,4
204406,0,49,Self Enquiry,1,7,Salaried,Female,3
204407,0,45,Self Enquiry,2,7,Salaried,Fe Male,3
204408,0,35,Self Enquiry,3,21,Large Business,Female,3
204409,1,28,Self Enquiry,3,9,Small Business,Male,3
204410,0,22,Self Enquiry,3,29,Large Business,Male,3
204411,0,45,Self Enquiry,1,10,Salaried,Male,3
204412,0,23,Self Enquiry,1,13,Small Business,Male,4
204413,0,34,Self Enquiry,3,15,Small Business,Male,3
204414,0,33,Self Enquiry,1,16,Salaried,Female,4
204415,0,31,Company Invited,1,10,Small Business,Female,4
204416,0,54,Self Enquiry,3,7,Small Business,Fe Male,3
204417,0,35,Self Enquiry,1,7,Salaried,Male,3
204418,1,46,Company Invited,3,33,Salaried,Female,4
204419,0,27,Self Enquiry,1,13,Salaried,Female,4
204420,0,38,Self Enquiry,1,10,Salaried,Male,3
204421,0,30,Self Enquiry,3,10,Small Business,Female,4
204422,0,36,Self Enquiry,1,13,Salaried,Male,3
204423,0,34,Company Invited,1,13,Salaried,Male,2
204424,0,55,Self Enquiry,2,26,Small Business,Male,3
204425,0,37,Self Enquiry,1,16,Small Business,Male,3
204426,0,28,Self Enquiry,1,10,Small Business,Male,3
204427,1,21,Self Enquiry,1,,Small Business,Male,3
204428,1,34,Company Invited,1,10,Salaried,Male,4
204429,0,36,Company Invited,1,10,Salaried,Male,3
204430,0,24,Self Enquiry,1,11,Small Business,Male,3
204431,0,26,Self Enquiry,3,15,Salaried,Male,3
204432,0,39,Self Enquiry,3,14,Small Business,Female,3
204433,0,30,Company Invited,1,7,Salaried,Male,4
204434,0,49,Self Enquiry,3,9,Small Business,Male,3
204435,0,28,Company Invited,3,10,Small Business,Female,4
204436,0,38,Self Enquiry,1,17,Salaried,Male,4
204437,0,51,Self Enquiry,1,35,Small Business,Male,4
204438,0,35,Self Enquiry,1,16,Small Business,Fe Male,3
204439,1,25,Self Enquiry,3,10,Salaried,Female,4
204440,0,40,Self Enquiry,1,9,Large Business,Female,4
204441,0,33,Self Enquiry,3,17,Small Business,Male,3
204442,1,51,Company Invited,3,15,Large Business,Male,3
204443,0,39,Self Enquiry,1,7,Salaried,Fe Male,3
204444,0,28,Self Enquiry,1,7,Salaried,Female,4
204445,0,33,Self Enquiry,1,10,Salaried,Female,3
204446,0,48,Self Enquiry,3,21,Small Business,Male,3
204447,0,41,Company Invited,3,12,Salaried,Male,3
204448,0,54,Self Enquiry,1,14,Salaried,Male,3
204449,0,42,Self Enquiry,2,17,Salaried,Male,4
204450,0,61,Self Enquiry,3,23,Small Business,Male,3
204451,0,28,Company Invited,1,17,Salaried,Male,3
204452,0,42,Self Enquiry,2,7,Salaried,Male,3
204453,0,51,Self Enquiry,3,15,Small Business,Male,3
204454,1,29,Self Enquiry,1,7,Salaried,Female,4
204455,0,37,Company Invited,1,15,Salaried,Female,4
204456,0,39,Self Enquiry,1,7,Salaried,Fe Male,3
204457,0,45,Company Invited,1,31,Small Business,Male,3
204458,0,48,Company Invited,3,10,Small Business,Female,3
204459,0,31,Self Enquiry,3,34,Small Business,Male,4
204460,0,30,Self Enquiry,3,17,Salaried,Male,4
204461,1,43,Company Invited,1,26,Small Business,Male,3
204462,0,44,Company Invited,3,22,Salaried,Male,3
204463,0,35,Self Enquiry,1,15,Small Business,Fe Male,4
204464,0,24,Self Enquiry,1,16,Small Business,Male,3
204465,0,40,Self Enquiry,2,10,Salaried,Female,3
204466,0,57,Self Enquiry,1,16,Small Business,Male,3
204467,0,41,Self Enquiry,1,9,Small Business,Female,3
204468,0,28,Self Enquiry,1,14,Small Business,Fe Male,3
204469,0,30,Self Enquiry,3,17,Small Business,Male,3
204470,0,54,Self Enquiry,1,13,Salaried,Male,3
204471,0,36,Company Invited,1,9,Salaried,Female,4
204472,0,33,Company Invited,1,31,Salaried,Male,4
204473,0,39,Self Enquiry,1,9,Small Business,Male,4
204474,0,35,Self Enquiry,1,15,Salaried,Female,3
204475,0,53,Self Enquiry,3,10,Small Business,Male,3
204476,1,34,Self Enquiry,1,7,Salaried,Male,4
204477,0,26,Self Enquiry,3,33,Small Business,Fe Male,3
204478,0,46,Self Enquiry,3,9,Large Business,Male,3
204479,0,24,Self Enquiry,1,17,Small Business,Male,4
204480,1,48,Company Invited,3,34,Salaried,Fe Male,4
204481,0,35,Self Enquiry,3,9,Salaried,Male,3
204482,1,56,Self Enquiry,1,9,Small Business,Male,4
204483,0,37,Company Invited,3,15,Salaried,Male,4
204484,0,53,Company Invited,1,26,Small Business,Male,3
204485,0,27,Company Invited,1,7,Salaried,Female,4
204486,0,30,Self Enquiry,1,34,Small Business,Female,4
204487,1,27,Self Enquiry,3,15,Large Business,Male,3
204488,0,35,Self Enquiry,1,7,Salaried,Female,4
204489,0,55,Self Enquiry,1,26,Small Business,Female,4
204490,0,28,Company Invited,3,15,Small Business,Male,3
204491,0,38,Self Enquiry,1,17,Salaried,Female,3
204492,0,39,Company Invited,1,9,Salaried,Fe Male,4
204493,0,35,Self Enquiry,1,9,Small Business,Female,3
204494,0,36,Self Enquiry,3,15,Salaried,Female,4
204495,0,31,Self Enquiry,1,7,Salaried,Male,3
204496,0,41,Company Invited,1,9,Small Business,Female,3
204497,0,35,Self Enquiry,3,15,Salaried,Female,4
204498,0,43,Company Invited,1,15,Salaried,Male,4
204499,1,24,Self Enquiry,1,13,Salaried,Male,4
204500,0,25,Company Invited,1,16,Salaried,Male,3
204501,0,53,Self Enquiry,1,18,Salaried,Female,3
204502,0,51,Self Enquiry,1,9,Small Business,Male,4
204503,1,30,Self Enquiry,1,7,Salaried,Female,3
204504,0,34,Self Enquiry,1,14,Small Business,Male,3
204505,1,34,Self Enquiry,3,23,Small Business,Fe Male,4
204506,0,48,Self Enquiry,1,9,Salaried,Female,3
204507,0,37,Self Enquiry,1,7,Salaried,Female,3
204508,0,30,Self Enquiry,1,30,Salaried,Male,3
204509,1,59,Self Enquiry,1,9,Salaried,Male,3
204510,0,36,Self Enquiry,1,7,Salaried,Female,3
204511,0,43,Self Enquiry,1,7,Salaried,Female,3
204512,1,29,Self Enquiry,1,9,Small Business,Male,3
204513,0,37,Self Enquiry,2,20,Salaried,Male,3
204514,0,33,Self Enquiry,1,11,Salaried,Female,4
204515,0,41,Company Invited,1,23,Small Business,Male,3
204516,0,31,Self Enquiry,1,9,Small Business,Fe Male,3
204517,0,46,Self Enquiry,1,9,Salaried,Female,4
204518,0,43,Self Enquiry,1,36,Salaried,Male,4
204519,0,39,Company Invited,1,19,Salaried,Male,2
204520,0,35,Company Invited,1,23,Salaried,Female,4
204521,1,50,Self Enquiry,3,18,Small Business,Female,3
204522,1,56,Self Enquiry,3,9,Small Business,Male,3
204523,0,44,Self Enquiry,1,21,Salaried,Male,4
204524,0,28,Self Enquiry,1,12,Large Business,Male,3
204525,0,36,Self Enquiry,1,14,Salaried,Male,3
204526,0,29,Self Enquiry,3,9,Small Business,Female,3
204527,0,35,Self Enquiry,2,10,Salaried,Male,3
204528,1,27,Company Invited,1,12,Small Business,Female,3
204529,0,28,Company Invited,1,10,Small Business,Male,3
204530,0,52,Self Enquiry,3,33,Small Business,Female,4
204531,0,45,Self Enquiry,1,11,Small Business,Male,3
204532,0,26,Self Enquiry,1,9,Small Business,Male,4
204533,0,34,Self Enquiry,3,7,Small Business,Male,3
204534,0,36,Self Enquiry,1,34,Small Business,Female,3
204535,0,37,Self Enquiry,3,7,Salaried,Male,3
204536,0,33,Self Enquiry,3,20,Salaried,Male,4
204537,0,31,Company Invited,1,12,Salaried,Male,4
204538,0,54,Self Enquiry,3,14,Small Business,Female,4
204539,0,46,Self Enquiry,3,16,Small Business,Male,4
204540,0,33,Self Enquiry,1,15,Small Business,Female,4
204541,0,53,Company Invited,1,32,Small Business,Female,3
204542,0,38,Self Enquiry,3,23,Small Business,Male,4
204543,0,29,Self Enquiry,2,15,Small Business,Male,4
204544,0,23,Self Enquiry,1,7,Salaried,Male,3
204545,0,45,Self Enquiry,1,15,Salaried,Male,4
204546,0,43,Company Invited,1,9,Small Business,Male,3
204547,0,37,Self Enquiry,2,15,Salaried,Male,4
204548,0,26,Self Enquiry,3,10,Salaried,Male,4
204549,0,36,Self Enquiry,1,16,Salaried,Female,4
204550,1,36,Company Invited,1,32,Salaried,Female,4
204551,0,33,Company Invited,1,7,Salaried,Male,4
204552,0,26,Self Enquiry,3,11,Small Business,Male,3
204553,0,50,Self Enquiry,1,7,Large Business,Female,3
204554,0,25,Company Invited,1,11,Salaried,Male,3
204555,0,33,Company Invited,3,12,Salaried,Male,3
204556,0,39,Self Enquiry,3,16,Small Business,Male,4
204557,0,43,Self Enquiry,1,10,Salaried,Female,4
204558,0,32,Self Enquiry,1,18,Salaried,Male,3
204559,1,30,Self Enquiry,3,7,Small Business,Female,3
204560,0,54,Self Enquiry,3,15,Small Business,Male,4
204561,0,36,Self Enquiry,1,32,Large Business,Male,4
204562,0,38,Company Invited,3,28,Small Business,Female,3
204563,0,54,Self Enquiry,1,30,Salaried,Female,4
204564,0,44,Company Invited,1,7,Salaried,Female,3
204565,0,48,Self Enquiry,3,9,Small Business,Female,3
204566,0,38,Company Invited,3,26,Small Business,Male,3
204567,0,51,Company Invited,1,9,Salaried,Male,4
204568,0,40,Self Enquiry,2,9,Salaried,Female,3
204569,0,34,Self Enquiry,2,10,Salaried,Male,3
204570,1,33,Self Enquiry,1,32,Salaried,Male,3
204571,0,30,Self Enquiry,1,14,Small Business,Female,4
204572,0,45,Self Enquiry,1,16,Salaried,Male,4
204573,0,29,Self Enquiry,3,12,Small Business,Male,4
204574,1,59,Company Invited,1,9,Salaried,Male,3
