CustomerID,DateOfBirth(age),ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Totalvisiting,DateofBirth,Date(birth),Month(birth),Year(birth),TypeofContact(Allias)
204595,1986-01,0,39.0,Self Enquiry,1,7.0,Large Business,6.0,2013-02-27,27,2,2013,SE
204596,1992-01,0,33.0,Company Invited,1,7.0,Salaried,7.0,2011-03-21,21,3,2011,CI
204597,1999-01,1,26.0,Self Enquiry,3,26.0,Small Business,5.0,2011-11-26,26,11,2011,SE
204598,1984-01,0,41.0,Self Enquiry,3,17.0,Small Business,5.0,2014-03-19,19,3,2014,SE
204599,1998-01,0,27.0,Company Invited,3,7.0,Small Business,4.0,2012-04-14,14,4,2012,CI
204600,1983-01,0,42.0,Self Enquiry,1,13.0,Small Business,5.0,2012-10-12,12,10,2012,SE
204601,1988-01,0,37.0,Self Enquiry,1,9.0,Small Business,6.0,2010-07-09,9,7,2010,SE
204602,2005-01,1,20.0,Self Enquiry,3,28.0,Salaried,5.0,2011-05-12,12,5,2011,SE
204603,2004-01,1,21.0,Self Enquiry,1,11.0,Large Business,4.0,2013-07-15,15,7,2013,SE
204604,1993-01,0,32.0,Self Enquiry,1,19.0,Small Business,4.0,2013-06-29,29,6,2013,SE
204605,1984-01,0,41.0,Company Invited,1,16.0,Small Business,4.0,2015-11-13,13,11,2015,CI
204606,1992-01,0,33.0,Self Enquiry,1,10.0,Small Business,5.0,2010-02-08,8,2,2010,SE
204607,1988-01,1,37.0,Self Enquiry,3,10.0,Salaried,4.0,2015-06-15,15,6,2015,SE
204608,1991-01,0,34.0,Self Enquiry,1,7.0,Salaried,5.0,2015-01-23,23,1,2015,SE
204609,1987-01,1,38.0,Self Enquiry,3,7.0,Salaried,5.0,2015-10-22,22,10,2015,SE
204610,1979-01,0,46.0,Company Invited,1,11.0,Salaried,4.0,2010-05-30,30,5,2010,CI
204611,1995-01,0,30.0,Company Invited,3,27.0,Large Business,5.0,2013-02-09,9,2,2013,CI
204612,1989-01,0,36.0,Self Enquiry,3,25.0,Small Business,5.0,2015-07-03,3,7,2015,SE
204613,1972-01,0,53.0,Self Enquiry,1,7.0,Salaried,7.0,2015-11-08,8,11,2015,SE
204614,1966-01,1,59.0,Self Enquiry,1,9.0,Large Business,4.0,2012-11-23,23,11,2012,SE
204615,1971-01,0,54.0,Self Enquiry,3,9.0,Small Business,4.0,2014-12-06,6,12,2014,SE
204616,1994-01,0,31.0,Self Enquiry,3,15.0,Salaried,5.0,2013-05-16,16,5,2013,SE
204617,1986-01,0,39.0,Company Invited,3,17.0,Large Business,4.0,2013-07-08,8,7,2013,CI
204618,1989-01,0,36.0,Self Enquiry,3,10.0,Salaried,7.0,2010-10-19,19,10,2010,SE
204619,1985-01,0,40.0,Self Enquiry,3,9.0,Salaried,4.0,2012-05-16,16,5,2012,SE
204620,1984-01,1,41.0,Company Invited,3,31.0,Salaried,5.0,2011-03-30,30,3,2011,CI
204621,1977-01,0,48.0,Company Invited,1,23.0,Small Business,5.0,2014-01-17,17,1,2014,CI
204622,1988-01,0,37.0,Company Invited,3,15.0,Large Business,5.0,2015-07-29,29,7,2015,CI
204623,1993-01,1,32.0,Company Invited,1,16.0,Small Business,5.0,2011-08-07,7,8,2011,CI
204624,1991-01,0,34.0,Company Invited,3,24.0,Salaried,4.0,2015-10-16,16,10,2015,CI
204625,1995-01,1,30.0,Self Enquiry,1,17.0,Salaried,5.0,2012-04-23,23,4,2012,SE
204626,1991-01,0,34.0,Self Enquiry,1,20.0,Salaried,4.0,2011-02-27,27,2,2011,SE
204627,1979-01,0,46.0,Self Enquiry,1,7.0,Small Business,5.0,2011-06-10,10,6,2011,SE
204628,1974-01,0,51.0,Self Enquiry,1,7.0,Small Business,7.0,2012-09-13,13,9,2012,SE
204629,1991-01,0,34.0,Company Invited,1,7.0,Salaried,4.0,2014-06-26,26,6,2014,CI
204630,1983-01,0,42.0,Company Invited,1,16.0,Small Business,7.0,2015-06-07,7,6,2015,CI
204631,1997-01,0,28.0,Self Enquiry,1,23.0,Large Business,4.0,2011-11-25,25,11,2011,SE
204632,1979-01,0,46.0,Company Invited,1,30.0,Salaried,4.0,2011-07-11,11,7,2011,CI
204633,1977-01,0,48.0,Self Enquiry,3,11.0,Salaried,5.0,2014-03-29,29,3,2014,SE
204634,1994-01,1,31.0,Self Enquiry,1,29.0,Salaried,4.0,2013-10-16,16,10,2013,SE
204635,1974-01,0,51.0,Self Enquiry,1,31.0,Salaried,7.0,2011-08-06,6,8,2011,SE
204636,1986-01,0,39.0,Company Invited,1,17.0,Small Business,5.0,2011-07-11,11,7,2011,CI
204637,1978-01,0,47.0,Self Enquiry,1,14.0,Small Business,6.0,2012-05-25,25,5,2012,SE
204638,2000-01,0,25.0,Self Enquiry,1,24.0,Small Business,4.0,2012-02-23,23,2,2012,SE
204639,1989-01,1,36.0,Self Enquiry,1,21.0,Salaried,5.0,2010-10-29,29,10,2010,SE
204640,1993-01,0,32.0,Company Invited,1,7.0,Salaried,5.0,2013-08-09,9,8,2013,CI
204641,2006-01,0,19.0,Company Invited,1,13.0,Salaried,6.0,2014-11-28,28,11,2014,CI
204642,1970-01,0,55.0,Self Enquiry,1,24.0,Large Business,4.0,2014-04-11,11,4,2014,SE
204643,1989-01,0,36.0,Self Enquiry,1,32.0,Small Business,5.0,2011-06-13,13,6,2011,SE
204644,1994-01,0,31.0,Self Enquiry,1,15.0,Salaried,7.0,2014-04-29,29,4,2014,SE
204645,2004-01,1,21.0,Self Enquiry,1,18.0,Small Business,7.0,2010-05-16,16,5,2010,SE
204646,1994-01,1,31.0,Company Invited,1,12.0,Small Business,4.0,2011-02-17,17,2,2011,CI
204647,1998-01,0,27.0,Self Enquiry,1,9.0,Small Business,5.0,2010-07-30,30,7,2010,SE
204648,2002-01,0,23.0,Self Enquiry,1,15.0,Salaried,6.0,2012-01-08,8,1,2012,SE
204649,1976-01,0,49.0,Self Enquiry,1,13.0,Salaried,7.0,2015-05-16,16,5,2015,SE
204650,1976-01,0,49.0,Self Enquiry,1,11.0,Salaried,5.0,2014-10-16,16,10,2014,SE
204651,1983-01,0,42.0,Self Enquiry,1,14.0,Small Business,5.0,2011-04-20,20,4,2011,SE
204652,1985-01,0,40.0,Self Enquiry,1,7.0,Salaried,5.0,2015-04-25,25,4,2015,SE
204653,1997-01,0,28.0,Self Enquiry,1,9.0,Salaried,4.0,2012-01-15,15,1,2012,SE
204654,1989-01,0,36.0,Self Enquiry,1,17.0,Salaried,4.0,2014-12-07,7,12,2014,SE
204655,1982-01,0,43.0,Self Enquiry,3,12.0,Small Business,5.0,2010-01-29,29,1,2010,SE
204656,1974-01,0,51.0,Self Enquiry,1,16.0,Salaried,7.0,2015-10-21,21,10,2015,SE
204657,1965-01,0,60.0,Self Enquiry,1,9.0,Salaried,5.0,2015-05-24,24,5,2015,SE
204658,1987-01,1,38.0,Self Enquiry,1,18.0,Small Business,5.0,2012-01-25,25,1,2012,SE
204659,1969-01,0,56.0,Company Invited,1,25.0,Small Business,6.0,2014-04-06,6,4,2014,CI
204660,1983-01,0,42.0,Company Invited,1,14.0,Salaried,5.0,2010-03-08,8,3,2010,CI
204661,1986-01,0,39.0,Self Enquiry,3,10.0,Salaried,4.0,2015-07-14,14,7,2015,SE
204662,1998-01,1,27.0,Company Invited,3,36.0,Small Business,6.0,2013-05-13,13,5,2013,CI
204663,1972-01,1,53.0,Self Enquiry,3,9.0,Small Business,5.0,2010-05-31,31,5,2010,SE
204664,1980-01,0,45.0,Self Enquiry,3,35.0,Small Business,4.0,2012-04-30,30,4,2012,SE
204665,1974-01,0,51.0,Company Invited,3,7.0,Salaried,6.0,2013-10-22,22,10,2013,CI
204666,1988-01,1,37.0,Self Enquiry,1,23.0,Salaried,4.0,2012-04-02,2,4,2012,SE
204667,1985-01,0,40.0,Company Invited,1,29.0,Small Business,5.0,2015-07-02,2,7,2015,CI
204668,1991-01,0,34.0,Company Invited,3,15.0,Salaried,5.0,2010-02-27,27,2,2010,CI
204669,1979-01,0,46.0,Self Enquiry,3,18.0,Salaried,5.0,2014-05-04,4,5,2014,SE
204670,1992-01,0,33.0,Company Invited,1,36.0,Small Business,7.0,2013-09-12,12,9,2013,CI
204671,1990-01,0,35.0,Self Enquiry,3,7.0,Small Business,6.0,2011-10-12,12,10,2011,SE
204672,1965-01,0,60.0,Self Enquiry,3,7.0,Large Business,5.0,2010-06-21,21,6,2010,SE
204673,1979-01,0,46.0,Self Enquiry,2,31.0,Small Business,5.0,2015-04-08,8,4,2015,SE
204674,1971-01,0,54.0,Company Invited,3,9.0,Small Business,4.0,2010-08-26,26,8,2010,CI
204675,1988-01,1,37.0,Self Enquiry,1,22.0,Salaried,5.0,2010-11-04,4,11,2010,SE
204676,1998-01,1,27.0,Company Invited,1,9.0,Salaried,4.0,2014-08-12,12,8,2014,CI
204677,1990-01,0,35.0,Self Enquiry,3,17.0,Salaried,5.0,2013-08-22,22,8,2013,SE
204678,1996-01,0,29.0,Self Enquiry,3,13.0,Small Business,7.0,2015-02-27,27,2,2015,SE
204679,1986-01,0,39.0,Company Invited,1,10.0,Salaried,4.0,2014-07-04,4,7,2014,CI
204680,1974-01,0,51.0,Self Enquiry,1,9.0,Small Business,7.0,2012-03-21,21,3,2012,SE
204681,1987-01,0,38.0,Self Enquiry,1,10.0,Salaried,4.0,2015-01-01,1,1,2015,SE
204682,1984-01,0,41.0,Self Enquiry,3,33.0,Small Business,7.0,2012-02-26,26,2,2012,SE
204683,1998-01,0,27.0,Company Invited,1,7.0,Small Business,5.0,2012-10-01,1,10,2012,CI
204684,1978-01,0,47.0,Self Enquiry,1,7.0,Small Business,4.0,2011-07-24,24,7,2011,SE
204685,1970-01,0,55.0,Self Enquiry,3,9.0,Salaried,5.0,2011-06-01,1,6,2011,SE
204686,1968-01,0,57.0,Company Invited,1,16.0,Small Business,5.0,2011-02-09,9,2,2011,CI
204687,1988-01,0,37.0,Self Enquiry,1,19.0,Small Business,4.0,2011-10-26,26,10,2011,SE
204688,1969-01,0,56.0,Company Invited,1,9.0,Small Business,4.0,2011-12-31,31,12,2011,CI
204689,1981-01,0,44.0,Self Enquiry,3,32.0,Small Business,6.0,2013-05-17,17,5,2013,SE
204690,2004-01,1,21.0,Company Invited,3,16.0,Small Business,4.0,2013-03-11,11,3,2013,CI
204691,2003-01,1,22.0,Self Enquiry,1,17.0,Salaried,5.0,2011-03-26,26,3,2011,SE
204692,1978-01,0,47.0,Self Enquiry,1,15.0,Salaried,7.0,2010-02-28,28,2,2010,SE
204693,1973-01,1,52.0,Self Enquiry,1,11.0,Salaried,4.0,2013-04-22,22,4,2013,SE
204694,1996-01,1,29.0,Company Invited,1,31.0,Large Business,6.0,2015-09-01,1,9,2015,CI
204695,1998-01,0,27.0,Self Enquiry,1,7.0,Small Business,5.0,2013-01-30,30,1,2013,SE
204696,1994-01,0,31.0,Self Enquiry,1,27.0,Salaried,5.0,2014-09-30,30,9,2014,SE
204697,1983-01,0,42.0,Self Enquiry,1,14.0,Large Business,4.0,2010-07-20,20,7,2010,SE
204698,1986-01,0,39.0,Self Enquiry,1,24.0,Salaried,7.0,2011-05-27,27,5,2011,SE
204699,1984-01,0,41.0,Self Enquiry,1,27.0,Large Business,6.0,2015-04-20,20,4,2015,SE
204700,1997-01,0,28.0,Company Invited,1,15.0,Salaried,5.0,2014-04-03,3,4,2014,CI
204701,1969-01,0,56.0,Company Invited,1,9.0,Salaried,6.0,2012-08-21,21,8,2012,CI
204702,1996-01,0,29.0,Self Enquiry,1,17.0,Salaried,5.0,2015-08-18,18,8,2015,SE
204703,1980-01,1,45.0,Self Enquiry,2,7.0,Small Business,5.0,2015-07-29,29,7,2015,SE
204704,1991-01,0,34.0,Self Enquiry,1,12.0,Salaried,5.0,2015-08-24,24,8,2015,SE
204705,1989-01,1,36.0,Self Enquiry,3,11.0,Large Business,5.0,2012-04-15,15,4,2012,SE
204706,1991-01,1,34.0,Company Invited,1,36.0,Small Business,4.0,2010-07-21,21,7,2010,CI
204707,1996-01,0,29.0,Self Enquiry,1,22.0,Salaried,4.0,2014-10-22,22,10,2014,SE
204708,1990-01,0,35.0,Company Invited,1,10.0,Salaried,4.0,2011-12-29,29,12,2011,CI
204709,1987-01,0,38.0,Self Enquiry,3,17.0,Salaried,5.0,2011-11-04,4,11,2011,SE
204710,1999-01,1,26.0,Self Enquiry,1,11.0,Large Business,5.0,2011-05-13,13,5,2011,SE
204711,1998-01,1,27.0,Self Enquiry,1,28.0,Small Business,4.0,2010-05-28,28,5,2010,SE
204712,1991-01,1,34.0,Self Enquiry,1,32.0,Small Business,4.0,2015-12-03,3,12,2015,SE
204713,1982-01,0,43.0,Self Enquiry,1,9.0,Small Business,4.0,2012-03-14,14,3,2012,SE
204714,1996-01,1,29.0,Company Invited,1,7.0,Small Business,4.0,2010-01-09,9,1,2010,CI
204715,1974-01,1,51.0,Company Invited,3,7.0,Salaried,5.0,2014-11-21,21,11,2014,CI
204716,1991-01,0,34.0,Company Invited,3,14.0,Salaried,3.0,2014-09-19,19,9,2014,CI
204717,1990-01,0,35.0,Company Invited,1,10.0,Salaried,4.0,2015-08-23,23,8,2015,CI
204718,1976-01,0,49.0,Company Invited,1,7.0,Small Business,4.0,2010-04-01,1,4,2010,CI
204719,1979-01,0,46.0,Company Invited,3,16.0,Salaried,7.0,2012-05-06,6,5,2012,CI
204720,1972-01,0,53.0,Self Enquiry,1,6.0,Salaried,5.0,2010-09-25,25,9,2010,SE
204721,1986-01,0,39.0,Self Enquiry,3,17.0,Small Business,6.0,2012-05-13,13,5,2012,SE
204722,1995-01,0,30.0,Self Enquiry,1,35.0,Salaried,5.0,2014-12-28,28,12,2014,SE
204723,1996-01,0,29.0,Self Enquiry,1,10.0,Small Business,5.0,2015-02-24,24,2,2015,SE
204724,1978-01,0,47.0,Self Enquiry,3,10.0,Small Business,4.0,2010-03-20,20,3,2010,SE
204725,1986-01,0,39.0,Self Enquiry,3,9.0,Small Business,5.0,2014-04-28,28,4,2014,SE
204726,1981-01,0,44.0,Company Invited,1,34.0,Salaried,4.0,2015-09-29,29,9,2015,CI
204727,1985-01,1,40.0,Company Invited,1,9.0,Salaried,4.0,2014-12-03,3,12,2014,CI
204728,1984-01,0,41.0,Self Enquiry,1,21.0,Small Business,5.0,2014-09-01,1,9,2014,SE
204729,2003-01,0,22.0,Self Enquiry,1,7.0,Large Business,6.0,2015-04-27,27,4,2015,SE
204730,1985-01,0,40.0,Company Invited,1,16.0,Salaried,5.0,2012-10-06,6,10,2012,CI
204731,1988-01,0,37.0,Company Invited,1,25.0,Salaried,6.0,2015-08-27,27,8,2015,CI
204732,1993-01,0,32.0,Company Invited,3,27.0,Salaried,5.0,2012-09-20,20,9,2012,CI
204733,1996-01,0,29.0,Self Enquiry,1,9.0,Salaried,7.0,2011-05-04,4,5,2011,SE
204734,1989-01,0,36.0,Company Invited,3,18.0,Small Business,5.0,2010-04-21,21,4,2010,CI
204735,1975-01,0,50.0,Self Enquiry,3,15.0,Large Business,5.0,2011-03-24,24,3,2011,SE
204736,1990-01,0,35.0,Company Invited,1,9.0,Salaried,6.0,2013-10-08,8,10,2013,CI
204737,1995-01,0,30.0,Company Invited,1,17.0,Salaried,5.0,2010-07-30,30,7,2010,CI
204738,1982-01,0,43.0,Self Enquiry,1,36.0,Small Business,5.0,2012-04-12,12,4,2012,SE
204739,1995-01,0,30.0,Self Enquiry,1,15.0,Small Business,6.0,2010-12-04,4,12,2010,SE
204740,1986-01,0,39.0,Self Enquiry,2,7.0,Salaried,4.0,2015-04-04,4,4,2015,SE
204741,1996-01,0,29.0,Company Invited,1,13.0,Salaried,5.0,2014-07-12,12,7,2014,CI
204742,2006-01,1,19.0,Company Invited,1,15.0,Small Business,5.0,2015-03-27,27,3,2015,CI
204743,1991-01,1,34.0,Self Enquiry,3,16.0,Small Business,5.0,2014-08-31,31,8,2014,SE
204744,1983-01,0,42.0,Self Enquiry,1,19.0,Salaried,4.0,2012-03-15,15,3,2012,SE
204745,1993-01,1,32.0,Company Invited,1,22.0,Small Business,5.0,2014-11-02,2,11,2014,CI
204746,1987-01,0,38.0,Self Enquiry,1,32.0,Small Business,4.0,2013-04-12,12,4,2013,SE
204747,1997-01,0,28.0,Self Enquiry,1,13.0,Salaried,5.0,2013-09-08,8,9,2013,SE
204748,1990-01,0,35.0,Self Enquiry,3,16.0,Salaried,5.0,2014-02-15,15,2,2014,SE
204749,1989-01,0,36.0,Self Enquiry,2,15.0,Large Business,6.0,2010-02-26,26,2,2010,SE
204750,1995-01,1,30.0,Self Enquiry,3,30.0,Salaried,5.0,2014-01-05,5,1,2014,SE
204751,1984-01,0,41.0,Company Invited,1,16.0,Small Business,5.0,2010-07-07,7,7,2010,CI
204752,1982-01,1,43.0,Company Invited,3,19.0,Salaried,5.0,2012-04-06,6,4,2012,CI
204753,1982-01,0,43.0,Self Enquiry,3,11.0,Small Business,4.0,2012-03-14,14,3,2012,SE
204754,1989-01,0,36.0,Self Enquiry,1,7.0,Small Business,5.0,2010-11-15,15,11,2010,SE
204755,2000-01,0,25.0,Self Enquiry,1,31.0,Small Business,5.0,2015-04-13,13,4,2015,SE
204756,1996-01,1,29.0,Self Enquiry,1,19.0,Salaried,6.0,2011-02-24,24,2,2011,SE
204757,1998-01,0,27.0,Self Enquiry,1,10.0,Small Business,5.0,2010-07-25,25,7,2010,SE
204758,1994-01,0,31.0,Self Enquiry,3,17.0,Small Business,6.0,2011-12-21,21,12,2011,SE
204759,1984-01,0,41.0,Company Invited,1,33.0,Small Business,6.0,2013-07-17,17,7,2013,CI
204760,1989-01,0,36.0,Self Enquiry,1,9.0,Salaried,4.0,2015-10-27,27,10,2015,SE
204761,1990-01,0,35.0,Company Invited,1,8.0,Small Business,5.0,2010-09-23,23,9,2010,CI
204762,1989-01,0,36.0,Company Invited,1,11.0,Salaried,5.0,2014-02-17,17,2,2014,CI
204763,1981-01,1,44.0,Self Enquiry,3,16.0,Small Business,4.0,2012-02-24,24,2,2012,SE
204764,1992-01,0,33.0,Company Invited,3,9.0,Salaried,5.0,2013-08-02,2,8,2013,CI
204765,1968-01,0,57.0,Self Enquiry,1,11.0,Large Business,6.0,2012-04-15,15,4,2012,SE
204766,1995-01,0,30.0,Self Enquiry,1,13.0,Small Business,5.0,2015-05-24,24,5,2015,SE
204767,2005-01,0,20.0,Self Enquiry,1,16.0,Salaried,5.0,2012-12-13,13,12,2012,SE
204768,1979-01,0,46.0,Self Enquiry,1,14.0,Small Business,5.0,2013-12-13,13,12,2013,SE
204769,1987-01,0,38.0,Self Enquiry,1,8.0,Salaried,4.0,2010-12-28,28,12,2010,SE
204770,2004-01,0,21.0,Self Enquiry,1,6.0,Salaried,4.0,2010-04-05,5,4,2010,SE
204771,1980-01,1,45.0,Self Enquiry,1,17.0,Salaried,5.0,2012-09-27,27,9,2012,SE
204772,1971-01,0,54.0,Self Enquiry,1,14.0,Small Business,5.0,2012-04-15,15,4,2012,SE
204773,1995-01,0,30.0,Self Enquiry,1,22.0,Salaried,6.0,2015-01-09,9,1,2015,SE
204774,2002-01,1,23.0,Company Invited,1,10.0,Salaried,5.0,2015-06-11,11,6,2015,CI
204775,1978-01,0,47.0,Self Enquiry,3,9.0,Small Business,6.0,2010-08-30,30,8,2010,SE
204776,1980-01,0,45.0,Company Invited,1,24.0,Salaried,6.0,2014-02-06,6,2,2014,CI
204777,1991-01,0,34.0,Self Enquiry,2,9.0,Salaried,7.0,2010-10-12,12,10,2010,SE
204778,1983-01,1,42.0,Company Invited,1,12.0,Salaried,6.0,2015-03-05,5,3,2015,CI
204779,1994-01,0,31.0,Self Enquiry,3,36.0,Salaried,5.0,2015-02-26,26,2,2015,SE
204780,1984-01,0,41.0,Company Invited,3,9.0,Small Business,6.0,2013-02-15,15,2,2013,CI
204781,1974-01,0,51.0,Company Invited,1,9.0,Small Business,3.0,2010-12-05,5,12,2010,CI
204782,1996-01,0,29.0,Self Enquiry,1,26.0,Small Business,6.0,2015-03-20,20,3,2015,SE
204783,1978-01,0,47.0,Self Enquiry,1,22.0,Salaried,5.0,2012-11-03,3,11,2012,SE
204784,1989-01,0,36.0,Self Enquiry,3,24.0,Salaried,7.0,2012-08-12,12,8,2012,SE
204785,2000-01,1,25.0,Self Enquiry,1,24.0,Salaried,7.0,2013-11-25,25,11,2013,SE
204786,1991-01,0,34.0,Company Invited,3,32.0,Small Business,5.0,2013-10-08,8,10,2013,CI
204787,1988-01,0,37.0,Self Enquiry,1,13.0,Salaried,4.0,2015-04-26,26,4,2015,SE
204788,1994-01,0,31.0,Self Enquiry,1,14.0,Salaried,5.0,2012-06-28,28,6,2012,SE
204789,1980-01,0,45.0,Self Enquiry,1,36.0,Salaried,5.0,2014-01-14,14,1,2014,SE
204790,2004-01,0,21.0,Self Enquiry,3,28.0,Small Business,5.0,2013-07-07,7,7,2013,SE
204791,1978-01,0,47.0,Self Enquiry,1,9.0,Large Business,4.0,2014-01-16,16,1,2014,SE
204792,1982-01,0,43.0,Company Invited,2,9.0,Small Business,6.0,2011-12-12,12,12,2011,CI
204793,1964-01,0,61.0,Self Enquiry,3,14.0,Small Business,4.0,2012-05-13,13,5,2012,SE
204794,1992-01,0,33.0,Company Invited,1,20.0,Salaried,5.0,2015-03-17,17,3,2015,CI
204795,1992-01,0,33.0,Company Invited,1,9.0,Salaried,4.0,2013-08-08,8,8,2013,CI
204796,1988-01,0,37.0,Self Enquiry,1,8.0,Large Business,5.0,2015-11-15,15,11,2015,SE
204797,1991-01,0,34.0,Self Enquiry,1,16.0,Small Business,5.0,2011-12-03,3,12,2011,SE
204798,1984-01,0,41.0,Self Enquiry,3,17.0,Large Business,5.0,2012-02-10,10,2,2012,SE
204799,1999-01,0,26.0,Self Enquiry,3,17.0,Salaried,4.0,2013-07-07,7,7,2013,SE
204800,1994-01,0,31.0,Self Enquiry,1,8.0,Small Business,7.0,2013-01-04,4,1,2013,SE
204801,1982-01,0,43.0,Company Invited,1,33.0,Small Business,4.0,2012-10-18,18,10,2012,CI
204802,1989-01,0,36.0,Company Invited,3,15.0,Small Business,7.0,2015-09-02,2,9,2015,CI
204803,1997-01,0,28.0,Self Enquiry,1,21.0,Salaried,4.0,2015-06-22,22,6,2015,SE
204804,1970-01,0,55.0,Company Invited,1,8.0,Salaried,5.0,2011-05-15,15,5,2011,CI
204805,1980-01,0,45.0,Self Enquiry,1,9.0,Salaried,7.0,2012-02-20,20,2,2012,SE
204806,2005-01,1,20.0,Company Invited,1,17.0,Small Business,7.0,2015-11-23,23,11,2015,CI
204807,1995-01,0,30.0,Self Enquiry,1,8.0,Salaried,7.0,2013-12-18,18,12,2013,SE
204808,1970-01,0,55.0,Self Enquiry,1,10.0,Salaried,4.0,2011-12-25,25,12,2011,SE
204809,1993-01,0,32.0,Self Enquiry,1,18.0,Small Business,6.0,2014-09-07,7,9,2014,SE
204810,1993-01,0,32.0,Self Enquiry,1,31.0,Small Business,5.0,2012-03-16,16,3,2012,SE
204811,1965-01,0,60.0,Self Enquiry,3,10.0,Salaried,4.0,2015-10-09,9,10,2015,SE
204812,1981-01,0,44.0,Self Enquiry,1,10.0,Salaried,5.0,2011-05-01,1,5,2011,SE
204813,1975-01,0,50.0,Self Enquiry,1,11.0,Small Business,5.0,2013-10-26,26,10,2013,SE
204814,1988-01,0,37.0,Company Invited,1,10.0,Large Business,5.0,2012-06-15,15,6,2012,CI
204815,1976-01,1,49.0,Company Invited,3,31.0,Salaried,7.0,2012-12-09,9,12,2012,CI
204816,1997-01,1,28.0,Self Enquiry,3,9.0,Small Business,6.0,2011-03-25,25,3,2011,SE
204817,1995-01,1,30.0,Company Invited,1,17.0,Salaried,4.0,2015-05-25,25,5,2015,CI
204818,1976-01,1,49.0,Self Enquiry,1,22.0,Small Business,5.0,2010-08-13,13,8,2010,SE
204819,1995-01,1,30.0,Self Enquiry,1,14.0,Large Business,4.0,2015-10-27,27,10,2015,SE
204820,1990-01,1,35.0,Self Enquiry,1,14.0,Salaried,5.0,2011-11-06,6,11,2011,SE
204821,1980-01,1,45.0,Self Enquiry,1,30.0,Small Business,7.0,2012-06-13,13,6,2012,SE
204822,1991-01,1,34.0,Self Enquiry,3,32.0,Small Business,4.0,2014-09-24,24,9,2014,SE
204823,2005-01,1,20.0,Self Enquiry,3,12.0,Salaried,5.0,2012-07-04,4,7,2012,SE
204824,2001-01,1,24.0,Company Invited,3,8.0,Salaried,5.0,2013-03-23,23,3,2013,CI
204825,1999-01,1,26.0,Self Enquiry,1,13.0,Salaried,4.0,2013-05-23,23,5,2013,SE
204826,1998-01,1,27.0,Self Enquiry,1,14.0,Small Business,5.0,2010-11-18,18,11,2010,SE
204827,1979-01,1,46.0,Self Enquiry,3,20.0,Small Business,4.0,2010-05-18,18,5,2010,SE
204828,1969-01,1,56.0,Company Invited,3,9.0,Salaried,4.0,2015-03-21,21,3,2015,CI
204829,2003-01,1,22.0,Company Invited,3,25.0,Small Business,6.0,2012-05-28,28,5,2012,CI
204830,1978-01,1,47.0,Self Enquiry,1,29.0,Small Business,7.0,2010-03-22,22,3,2010,SE
204831,1990-01,1,35.0,Self Enquiry,1,24.0,Salaried,4.0,2010-12-31,31,12,2010,SE
204832,1973-01,1,52.0,Company Invited,1,35.0,Salaried,5.0,2011-12-19,19,12,2011,CI
204833,1965-01,1,60.0,Company Invited,1,21.0,Salaried,4.0,2011-09-14,14,9,2011,CI
204834,1990-01,1,35.0,Company Invited,3,8.0,Salaried,5.0,2015-02-18,18,2,2015,CI
204835,1996-01,1,29.0,Self Enquiry,1,15.0,Salaried,5.0,2014-12-03,3,12,2014,SE
204836,1980-01,1,45.0,Self Enquiry,3,16.0,Salaried,7.0,2010-10-14,14,10,2010,SE
204837,1990-01,1,35.0,Self Enquiry,3,16.0,Small Business,5.0,2010-08-09,9,8,2010,SE
204838,1989-01,1,36.0,Company Invited,1,9.0,Salaried,4.0,2015-08-23,23,8,2015,CI
204839,1982-01,1,43.0,Company Invited,1,8.0,Salaried,5.0,2010-10-31,31,10,2010,CI
204840,1981-01,1,44.0,Company Invited,1,9.0,Salaried,5.0,2011-07-06,6,7,2011,CI
204841,1988-01,1,37.0,Self Enquiry,2,16.0,Large Business,4.0,2015-06-25,25,6,2015,SE
204842,1980-01,1,45.0,Company Invited,3,8.0,Large Business,6.0,2011-03-04,4,3,2011,CI
204843,1996-01,1,29.0,Company Invited,3,20.0,Large Business,4.0,2013-12-05,5,12,2013,CI
204844,1973-01,1,52.0,Self Enquiry,3,31.0,Small Business,5.0,2013-12-07,7,12,2013,SE
204845,1994-01,1,31.0,Company Invited,1,16.0,Small Business,5.0,2015-10-08,8,10,2015,CI
204846,1995-01,1,30.0,Company Invited,1,9.0,Small Business,5.0,2010-11-19,19,11,2010,CI
204847,1996-01,1,29.0,Self Enquiry,1,8.0,Large Business,6.0,2014-03-03,3,3,2014,SE
204848,1999-01,1,26.0,Self Enquiry,1,16.0,Salaried,4.0,2013-11-23,23,11,2013,SE
204849,1992-01,1,33.0,Company Invited,1,10.0,Salaried,4.0,2013-03-29,29,3,2013,CI
204850,1979-01,1,46.0,Self Enquiry,3,8.0,Salaried,7.0,2011-01-11,11,1,2011,SE
204851,1985-01,1,40.0,Self Enquiry,1,9.0,Salaried,5.0,2013-04-02,2,4,2013,SE
204852,1966-01,1,59.0,Self Enquiry,1,9.0,Large Business,5.0,2012-01-18,18,1,2012,SE
204853,1992-01,1,33.0,Self Enquiry,1,9.0,Small Business,5.0,2013-01-26,26,1,2013,SE
204854,1985-01,1,40.0,Self Enquiry,1,31.0,Small Business,4.0,2011-05-09,9,5,2011,SE
