CustomerID,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,Gender,MaritalStatus(Allias)
204142,4.0,Standard,3.0,Unmarried,3.0,0,5,1,Senior Manager,27467.0,Female,FU
204143,5.0,Basic,3.0,Single,3.0,1,3,0,Executive,21067.0,Male,MS
204144,5.0,Basic,3.0,Unmarried,2.0,0,3,1,Executive,21890.0,Female,FU
204145,4.0,King,3.0,Married,3.0,0,1,0,VP,37910.0,Male,MM
204146,4.0,Basic,3.0,Married,2.0,0,4,0,Executive,20945.0,Male,MM
204147,4.0,King,3.0,Married,3.0,0,1,1,VP,38195.0,Female,FM
204148,4.0,Basic,3.0,Married,7.0,1,1,1,Executive,21114.0,Male,MM
204149,4.0,Super Deluxe,3.0,Married,7.0,1,3,0,AVP,34742.0,Female,FM
204150,4.0,Basic,5.0,Married,2.0,0,3,1,Executive,21385.0,Female,FM
204151,5.0,King,3.0,Single,3.0,1,1,1,VP,37746.0,Male,MS
204152,4.0,Basic,4.0,Married,4.0,0,3,1,Executive,22609.0,Female,FM
204153,5.0,Basic,3.0,Unmarried,2.0,1,5,0,Executive,22408.0,Male,MU
204154,4.0,Basic,3.0,Married,2.0,0,3,1,Executive,20910.0,Female,FM
204155,4.0,Deluxe,3.0,Married,2.0,0,4,1,Manager,23143.0,Male,MM
204156,4.0,Deluxe,5.0,Married,4.0,0,1,0,Manager,21750.0,Male,MM
204157,4.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,21997.0,Male,MM
204158,2.0,King,3.0,Married,3.0,0,4,1,VP,37880.0,Male,MM
204159,4.0,Standard,3.0,Married,2.0,0,4,1,Senior Manager,32353.0,Male,MM
204160,5.0,Basic,3.0,Married,3.0,0,1,0,Executive,21589.0,Female,FM
204161,5.0,Deluxe,5.0,Married,8.0,0,4,0,Manager,24635.0,Male,MM
204162,5.0,Basic,5.0,Married,4.0,0,4,0,Executive,22598.0,Female,FM
204163,2.0,Deluxe,3.0,Married,6.0,0,1,1,Manager,25112.0,Male,MM
204164,4.0,Standard,3.0,Married,8.0,0,3,0,Senior Manager,28726.0,Male,MM
204165,4.0,Standard,3.0,Single,2.0,0,1,1,Senior Manager,29616.0,Female,FS
204166,4.0,Basic,3.0,Single,3.0,0,3,1,Executive,21018.0,Male,MS
204167,2.0,Deluxe,5.0,Unmarried,5.0,1,1,1,Manager,25223.0,Female,FU
204168,4.0,Deluxe,3.0,Married,4.0,0,1,1,Manager,25609.0,Male,MM
204169,4.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,23576.0,Female,FM
204170,5.0,Basic,5.0,Married,2.0,1,4,1,Executive,21271.0,Female,FM
204171,4.0,King,3.0,Married,3.0,0,5,1,VP,38114.0,Male,MM
204172,4.0,Basic,3.0,Married,3.0,0,4,1,Executive,21401.0,Male,MM
204173,5.0,Basic,4.0,Unmarried,2.0,0,3,0,Executive,22157.0,Male,MU
204174,2.0,Basic,4.0,Married,3.0,0,1,0,Executive,21472.0,Male,MM
204175,5.0,Deluxe,3.0,Married,5.0,0,5,1,Manager,23927.0,Male,MM
204176,5.0,Deluxe,5.0,Single,6.0,0,4,0,Manager,20854.0,Male,MS
204177,6.0,Super Deluxe,4.0,Married,5.0,1,5,1,AVP,35550.0,Female,FM
204178,4.0,Basic,3.0,Unmarried,4.0,0,4,0,Executive,22163.0,Male,MU
204179,5.0,Deluxe,4.0,Married,4.0,0,4,1,Manager,25322.0,Male,MM
204180,5.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,24260.0,Male,MM
204181,2.0,Deluxe,5.0,Married,3.0,0,5,1,Manager,22678.0,Male,MM
204182,4.0,Super Deluxe,3.0,Married,2.0,1,3,1,AVP,32174.0,Male,MM
204183,4.0,Basic,3.0,Married,2.0,0,5,1,Executive,21888.0,Male,MM
204184,4.0,King,5.0,Single,3.0,1,1,1,VP,37723.0,Male,MS
204185,4.0,Standard,4.0,Married,3.0,1,3,1,Senior Manager,30527.0,Male,MM
204186,4.0,Basic,3.0,Married,3.0,0,1,1,Executive,20748.0,Male,MM
204187,4.0,Deluxe,3.0,Married,6.0,0,3,1,Manager,25180.0,Male,MM
204188,5.0,Basic,3.0,Unmarried,3.0,0,5,1,Executive,21908.0,Male,MU
204189,4.0,Standard,3.0,Married,4.0,1,3,0,Senior Manager,32281.0,Female,FM
204190,2.0,Standard,4.0,Married,2.0,0,5,1,Senior Manager,30674.0,Female,FM
204191,2.0,Deluxe,5.0,Married,3.0,1,3,1,Manager,24283.0,Female,FM
204192,4.0,Deluxe,4.0,Married,3.0,0,5,1,Manager,25075.0,Female,FM
204193,4.0,King,4.0,Married,3.0,0,5,0,VP,37822.0,Male,MM
204194,4.0,Super Deluxe,3.0,Married,3.0,1,5,1,AVP,36262.0,Male,MM
204195,4.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,23585.0,Male,MM
204196,4.0,Deluxe,3.0,Unmarried,3.0,0,1,0,Manager,23232.0,Male,MU
204197,4.0,Deluxe,3.0,Married,5.0,1,1,0,Manager,24093.0,Male,MM
204198,4.0,Deluxe,5.0,Married,3.0,1,3,1,Manager,23419.0,Male,MM
204199,4.0,Basic,3.0,Single,3.0,0,1,1,Executive,20793.0,Female,FS
204200,4.0,Basic,3.0,Married,5.0,1,5,0,Executive,21839.0,Male,MM
204201,4.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,24423.0,Male,MM
204202,4.0,Basic,4.0,Married,4.0,1,1,1,Executive,21051.0,Male,MM
204203,4.0,Basic,3.0,Unmarried,3.0,0,4,1,Executive,21988.0,Female,FU
204204,4.0,King,5.0,Single,3.0,1,3,0,VP,37343.0,Female,FS
204205,4.0,Deluxe,4.0,Unmarried,6.0,0,1,1,Manager,23163.0,Male,MU
204206,4.0,Basic,4.0,Married,3.0,0,3,0,Executive,21467.0,Female,FM
204207,5.0,Deluxe,3.0,Unmarried,3.0,1,1,1,Manager,24506.0,Male,MU
204208,4.0,Basic,3.0,Married,3.0,1,1,0,Executive,21004.0,Male,MM
204209,4.0,Super Deluxe,4.0,Married,7.0,0,3,1,AVP,32203.0,Female,FM
204210,4.0,Basic,3.0,Single,3.0,0,4,1,Executive,20098.0,Male,MS
204211,4.0,Standard,4.0,Married,2.0,0,1,1,Senior Manager,26698.0,Male,MM
204212,2.0,Basic,3.0,Married,6.0,0,5,1,Executive,22366.0,Male,MM
204213,6.0,Deluxe,4.0,Married,7.0,0,1,0,Manager,24160.0,Male,MM
204214,4.0,Super Deluxe,4.0,Single,3.0,0,3,1,AVP,34693.0,Male,MS
204215,5.0,Basic,3.0,Single,3.0,0,1,0,Executive,19878.0,Female,FS
204216,2.0,Deluxe,5.0,Unmarried,2.0,0,5,0,Manager,24339.0,Male,MU
204217,2.0,Deluxe,3.0,Married,6.0,0,1,1,Manager,25607.0,Male,MM
204218,2.0,Standard,3.0,Married,2.0,0,3,1,Senior Manager,28291.0,Male,MM
204219,4.0,Deluxe,4.0,Married,2.0,0,3,1,Manager,24352.0,Female,FM
204220,5.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,24162.0,Male,MM
204221,5.0,Standard,4.0,Married,5.0,0,3,0,Senior Manager,30739.0,Female,FM
204222,6.0,Deluxe,3.0,Married,4.0,1,1,1,Manager,24338.0,Male,MM
204223,4.0,Basic,3.0,Married,2.0,1,4,1,Executive,23499.0,Male,MM
204224,5.0,Deluxe,5.0,Married,5.0,0,3,0,Manager,25088.0,Male,MM
204225,4.0,Standard,5.0,Married,3.0,0,1,1,Senior Manager,23888.0,Male,MM
204226,4.0,Basic,3.0,Married,2.0,1,4,1,Executive,21373.0,Male,MM
204227,4.0,Standard,4.0,Married,8.0,0,3,1,Senior Manager,30556.0,Female,FM
204228,4.0,Super Deluxe,5.0,Married,3.0,1,3,1,AVP,35746.0,Male,MM
204229,4.0,Basic,3.0,Single,2.0,0,5,0,Executive,21133.0,Female,FS
204230,5.0,Super Deluxe,3.0,Single,2.0,1,3,0,AVP,32642.0,Female,FS
204231,5.0,Deluxe,4.0,Married,4.0,0,1,1,Manager,23619.0,Male,MM
204232,4.0,Basic,4.0,Single,3.0,1,3,0,Executive,21156.0,Female,FS
204233,5.0,Deluxe,4.0,Married,3.0,1,1,1,Manager,23906.0,Female,FM
204234,4.0,Deluxe,3.0,Unmarried,3.0,1,4,0,Manager,23156.0,Male,MU
204235,4.0,Deluxe,3.0,Married,6.0,0,1,0,Manager,26225.0,Male,MM
204236,2.0,Deluxe,3.0,Unmarried,2.0,0,3,0,Manager,23733.0,Female,FU
204237,6.0,Basic,3.0,Married,7.0,1,3,1,Executive,22142.0,Male,MM
204238,4.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,24453.0,Female,FM
204239,5.0,Standard,3.0,Married,3.0,0,1,1,Senior Manager,27621.0,Female,FM
204240,5.0,King,3.0,Married,3.0,0,5,1,VP,37950.0,Male,MM
204241,4.0,Deluxe,3.0,Married,6.0,1,4,1,Manager,23916.0,Female,FM
204242,5.0,Deluxe,3.0,Unmarried,5.0,0,3,1,Manager,23360.0,Male,MU
204243,4.0,King,3.0,Married,3.0,0,1,1,VP,36978.0,Male,MM
204244,5.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,23935.0,Female,FM
204245,4.0,Deluxe,4.0,Married,2.0,1,1,0,Manager,25027.0,Male,MM
204246,4.0,Deluxe,3.0,Unmarried,5.0,0,4,0,Manager,23547.0,Female,FU
204247,4.0,Standard,5.0,Married,2.0,0,5,1,Senior Manager,28663.0,Female,FM
204248,4.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,22375.0,Male,MM
204249,6.0,Deluxe,3.0,Married,4.0,1,3,1,Manager,26135.0,Male,MM
204250,6.0,Basic,5.0,Married,3.0,1,3,0,Executive,20797.0,Male,MM
204251,5.0,Basic,3.0,Unmarried,2.0,0,1,1,Executive,22661.0,Male,MU
204252,5.0,Deluxe,3.0,Married,3.0,0,1,1,Manager,24796.0,Female,FM
204253,4.0,Deluxe,4.0,Married,3.0,0,1,0,Manager,24892.0,Female,FM
204254,4.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,25025.0,Male,MM
204255,5.0,Standard,3.0,Married,2.0,1,5,1,Senior Manager,30188.0,Male,MM
204256,4.0,Standard,3.0,Unmarried,3.0,1,4,1,Senior Manager,25821.0,Female,FU
204257,5.0,Deluxe,4.0,Married,3.0,1,5,1,Manager,26946.0,Female,FM
204258,4.0,Standard,4.0,Unmarried,2.0,0,3,1,Senior Manager,26773.0,Male,MU
204259,4.0,Basic,3.0,Married,3.0,0,1,0,Executive,21582.0,Male,MM
204260,5.0,Deluxe,4.0,Unmarried,8.0,1,3,1,Manager,24710.0,Male,MU
204261,4.0,Deluxe,3.0,Unmarried,5.0,0,4,0,Manager,21654.0,Male,MU
204262,4.0,Super Deluxe,3.0,Single,4.0,0,3,0,AVP,34670.0,Female,FS
204263,4.0,Deluxe,3.0,Married,3.0,0,1,1,Manager,23327.0,Male,MM
204264,4.0,Basic,3.0,Married,2.0,1,4,1,Executive,21374.0,Male,MM
204265,4.0,Basic,4.0,Married,3.0,0,4,0,Executive,21048.0,Female,FM
204266,4.0,Standard,3.0,Married,5.0,0,4,0,Senior Manager,31182.0,Female,FM
204267,2.0,Deluxe,5.0,Married,6.0,1,3,1,Manager,24652.0,Male,MM
204268,4.0,Deluxe,3.0,Married,2.0,1,3,1,Manager,23414.0,Female,FM
204269,4.0,Deluxe,3.0,Married,3.0,0,5,0,Manager,23974.0,Male,MM
204270,5.0,Deluxe,3.0,Unmarried,5.0,0,1,1,Manager,25459.0,Male,MU
204271,5.0,Basic,4.0,Single,3.0,1,5,1,Executive,20852.0,Female,FS
204272,4.0,Deluxe,3.0,Unmarried,6.0,0,1,1,Manager,25331.0,Female,FU
204273,5.0,Standard,3.0,Married,6.0,0,1,0,Senior Manager,28377.0,Male,MM
204274,4.0,Deluxe,3.0,Married,4.0,0,3,0,Manager,25433.0,Male,MM
204275,2.0,Basic,3.0,Married,5.0,1,3,0,Executive,20891.0,Female,FM
204276,4.0,Basic,3.0,Unmarried,3.0,0,4,1,Executive,21288.0,Male,MU
204277,4.0,Basic,3.0,Unmarried,3.0,1,1,0,Executive,21529.0,Female,FU
204278,4.0,Basic,5.0,Married,8.0,0,1,1,Executive,22130.0,Female,FM
204279,4.0,Deluxe,3.0,Married,4.0,0,5,1,Manager,23936.0,Female,FM
204280,4.0,Deluxe,4.0,Unmarried,3.0,0,3,1,Manager,28033.0,Male,MU
204281,5.0,Standard,3.0,Single,8.0,0,5,1,Senior Manager,29174.0,Male,MS
204282,5.0,Deluxe,3.0,Married,4.0,1,3,1,Manager,25058.0,Male,MM
204283,5.0,Basic,4.0,Unmarried,2.0,1,3,1,Executive,21335.0,Male,MU
204284,2.0,Basic,4.0,Unmarried,3.0,0,5,0,Executive,21394.0,Female,FU
204285,4.0,Basic,3.0,Single,2.0,0,3,0,Executive,20879.0,Male,MS
204286,5.0,Deluxe,4.0,Unmarried,2.0,0,1,0,Manager,25218.0,Male,MU
204287,4.0,Basic,4.0,Married,3.0,0,3,0,Executive,22494.0,Male,MM
204288,4.0,Deluxe,3.0,Unmarried,3.0,0,3,1,Manager,23931.0,Male,MU
204289,5.0,Standard,3.0,Single,2.0,0,1,1,Senior Manager,29643.0,Male,MS
204290,4.0,Deluxe,3.0,Married,6.0,0,3,1,Manager,23614.0,Female,FM
204291,4.0,Basic,3.0,Married,6.0,0,5,1,Executive,21221.0,Female,FM
204292,2.0,Deluxe,3.0,Unmarried,2.0,1,1,0,Manager,23982.0,Male,MU
204293,4.0,Super Deluxe,3.0,Single,4.0,1,5,0,AVP,35337.0,Female,FS
204294,4.0,Deluxe,3.0,Married,3.0,1,1,0,Manager,22938.0,Female,FM
204295,4.0,Basic,4.0,Married,3.0,0,3,1,Executive,21154.0,Male,MM
204296,4.0,Basic,5.0,Unmarried,2.0,0,3,0,Executive,21780.0,Male,MU
204297,4.0,Basic,4.0,Married,3.0,0,1,1,Executive,20922.0,Female,FM
204298,5.0,Standard,3.0,Married,3.0,0,1,1,Senior Manager,26274.0,Male,MM
204299,4.0,Basic,3.0,Single,2.0,1,4,1,Executive,20963.0,Male,MS
204300,4.0,Basic,5.0,Married,3.0,0,4,1,Executive,21712.0,Female,FM
204301,4.0,Deluxe,4.0,Married,2.0,0,1,0,Manager,24393.0,Female,FM
204302,4.0,Basic,5.0,Married,5.0,0,3,0,Executive,21254.0,Female,FM
204303,4.0,Deluxe,4.0,Unmarried,4.0,1,5,0,Manager,22875.0,Male,MU
204304,5.0,Super Deluxe,4.0,Married,3.0,0,3,1,AVP,33014.0,Male,MM
204305,5.0,Deluxe,3.0,Married,8.0,0,5,1,Manager,22126.0,Female,FM
204306,4.0,King,5.0,Married,3.0,0,4,1,VP,38084.0,Male,MM
204307,4.0,Deluxe,3.0,Married,2.0,0,1,0,Manager,25216.0,Female,FM
204308,4.0,Deluxe,5.0,Married,3.0,0,1,1,Manager,22984.0,Female,FM
204309,4.0,Basic,3.0,Married,2.0,0,4,1,Executive,20936.0,Male,MM
204310,4.0,Deluxe,3.0,Married,6.0,1,1,1,Manager,23200.0,Female,FM
204311,5.0,Deluxe,3.0,Unmarried,3.0,1,1,0,Manager,23165.0,Female,FU
204312,4.0,Deluxe,3.0,Married,5.0,1,3,1,Manager,23127.0,Female,FM
204313,5.0,Basic,5.0,Married,3.0,0,4,1,Executive,20896.0,Male,MM
204314,4.0,King,3.0,Married,3.0,1,3,0,VP,37875.0,Male,MM
204315,2.0,Super Deluxe,5.0,Married,2.0,0,3,1,AVP,31890.0,Female,FM
204316,4.0,Deluxe,3.0,Unmarried,2.0,0,1,1,Manager,25255.0,Female,FU
204317,2.0,Standard,5.0,Married,3.0,0,3,1,Senior Manager,27070.0,Male,MM
204318,4.0,Deluxe,5.0,Married,3.0,0,1,0,Manager,23236.0,Male,MM
204319,4.0,Basic,5.0,Married,7.0,0,5,1,Executive,22709.0,Male,MM
204320,5.0,Standard,3.0,Married,4.0,1,1,1,Senior Manager,26647.0,Male,MM
204321,4.0,Basic,3.0,Married,5.0,0,5,0,Executive,21332.0,Male,MM
204322,4.0,Super Deluxe,3.0,Married,4.0,0,5,1,AVP,35233.0,Female,FM
204323,4.0,Deluxe,3.0,Married,4.0,0,3,1,Manager,23234.0,Female,FM
204324,6.0,Deluxe,3.0,Unmarried,4.0,0,1,1,Manager,24769.0,Female,FU
204325,4.0,King,5.0,Married,7.0,0,5,1,VP,38244.0,Female,FM
204326,4.0,Deluxe,3.0,Married,4.0,0,5,1,Manager,23488.0,Female,FM
204327,5.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,23201.0,Female,FM
204328,4.0,Basic,4.0,Unmarried,3.0,1,4,0,Executive,21880.0,Female,FU
204329,6.0,Basic,3.0,Married,2.0,0,4,0,Executive,21029.0,Female,FM
204330,4.0,Basic,3.0,Married,3.0,1,5,1,Executive,20380.0,Male,MM
204331,4.0,King,3.0,Married,3.0,0,3,1,VP,36719.0,Female,FM
204332,4.0,Basic,3.0,Married,3.0,0,3,0,Executive,21564.0,Female,FM
204333,4.0,Basic,3.0,Married,6.0,0,3,1,Executive,20775.0,Male,MM
204334,5.0,Standard,3.0,Married,3.0,0,1,0,Senior Manager,30613.0,Male,MM
204335,5.0,Basic,4.0,Married,7.0,0,3,1,Executive,21224.0,Female,FM
204336,5.0,Basic,3.0,Single,3.0,0,3,0,Executive,21242.0,Male,MS
204337,4.0,Standard,5.0,Married,2.0,0,1,1,Senior Manager,27090.0,Female,FM
204338,5.0,Super Deluxe,3.0,Married,5.0,0,3,1,AVP,32796.0,Male,MM
204339,5.0,Super Deluxe,3.0,Married,3.0,0,5,1,AVP,35724.0,Male,MM
204340,4.0,Basic,3.0,Single,2.0,0,4,1,Executive,21242.0,Female,FS
204341,5.0,Standard,5.0,Married,6.0,0,1,1,Senior Manager,28944.0,Female,FM
204342,4.0,Deluxe,3.0,Married,7.0,0,1,0,Manager,23748.0,Female,FM
204343,4.0,Super Deluxe,3.0,Married,3.0,0,5,1,AVP,36539.0,Male,MM
204344,6.0,Basic,3.0,Unmarried,2.0,0,4,1,Executive,22908.0,Male,MU
204345,4.0,Deluxe,3.0,Unmarried,2.0,0,1,0,Manager,22458.0,Female,FU
204346,5.0,Basic,3.0,Married,5.0,0,5,1,Executive,21446.0,Male,MM
204347,5.0,Standard,3.0,Married,4.0,1,1,0,Senior Manager,27749.0,Female,FM
204348,4.0,Standard,4.0,Married,3.0,0,3,0,Senior Manager,29326.0,Male,MM
204349,4.0,Standard,3.0,Married,2.0,1,5,1,Senior Manager,32288.0,Male,MM
204350,6.0,Basic,3.0,Married,2.0,0,5,0,Executive,22086.0,Male,MM
204351,4.0,Basic,4.0,Unmarried,2.0,0,1,0,Executive,21661.0,Male,MU
204352,4.0,Standard,3.0,Married,6.0,1,1,0,Senior Manager,26310.0,Male,MM
204353,4.0,Standard,3.0,Married,5.0,0,3,1,Senior Manager,28502.0,Male,MM
204354,4.0,Standard,5.0,Married,2.0,1,3,1,Senior Manager,28628.0,Female,FM
204355,4.0,Basic,3.0,Married,6.0,0,3,0,Executive,20771.0,Male,MM
204356,4.0,Standard,3.0,Single,3.0,0,1,1,Senior Manager,28658.0,Male,MS
204357,5.0,Basic,3.0,Unmarried,7.0,0,5,0,Executive,22572.0,Male,MU
204358,4.0,Deluxe,3.0,Married,4.0,0,5,1,Manager,22729.0,Female,FM
204359,4.0,Super Deluxe,4.0,Single,5.0,0,1,1,AVP,35513.0,Female,FS
204360,4.0,Deluxe,3.0,Unmarried,2.0,0,1,0,Manager,24908.0,Male,MU
204361,4.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,23395.0,Male,MM
204362,4.0,Super Deluxe,3.0,Single,2.0,0,5,1,AVP,31915.0,Female,FS
204363,4.0,Basic,3.0,Married,3.0,0,1,1,Executive,22433.0,Female,FM
204364,4.0,Deluxe,3.0,Unmarried,6.0,1,5,1,Manager,25260.0,Male,MU
204365,4.0,Standard,5.0,Married,3.0,1,1,1,Senior Manager,26084.0,Male,MM
204366,4.0,Deluxe,4.0,Married,2.0,0,5,1,Manager,23483.0,Male,MM
204367,4.0,Basic,3.0,Married,2.0,1,5,0,Executive,21419.0,Female,FM
204368,4.0,Deluxe,3.0,Married,6.0,0,5,1,Manager,22940.0,Male,MM
204369,2.0,Super Deluxe,3.0,Married,6.0,0,1,1,AVP,34862.0,Female,FM
204370,5.0,Standard,3.0,Married,2.0,0,3,1,Senior Manager,30235.0,Male,MM
204371,4.0,Basic,4.0,Single,3.0,1,4,1,Executive,20556.0,Male,MS
204372,6.0,Standard,5.0,Married,5.0,0,5,0,Senior Manager,29610.0,Male,MM
204373,5.0,Deluxe,3.0,Unmarried,4.0,1,1,0,Manager,25489.0,Female,FU
204374,4.0,Deluxe,3.0,Married,7.0,0,5,0,Manager,22984.0,Male,MM
204375,4.0,Deluxe,3.0,Unmarried,3.0,0,4,1,Manager,23537.0,Female,FU
204376,2.0,Deluxe,3.0,Unmarried,3.0,0,3,0,Manager,24015.0,Male,MU
204377,6.0,Basic,3.0,Single,3.0,1,3,0,Executive,21018.0,Male,MS
204378,4.0,Standard,3.0,Unmarried,6.0,0,5,1,Senior Manager,26169.0,Female,FU
204379,4.0,Standard,3.0,Married,7.0,0,3,0,Senior Manager,29205.0,Female,FM
204380,4.0,Super Deluxe,5.0,Married,2.0,0,5,1,AVP,35273.0,Female,FM
204381,4.0,Standard,4.0,Married,3.0,0,1,1,Senior Manager,27512.0,Male,MM
204382,4.0,Deluxe,5.0,Married,5.0,1,4,1,Manager,24255.0,Male,MM
204383,2.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,23385.0,Male,MM
204384,4.0,Basic,3.0,Married,2.0,0,4,1,Executive,21078.0,Male,MM
204385,4.0,Deluxe,3.0,Married,5.0,0,3,0,Manager,28502.0,Female,FM
204386,4.0,Deluxe,4.0,Married,8.0,0,1,1,Manager,25125.0,Female,FM
204387,5.0,King,3.0,Married,3.0,1,3,1,VP,38180.0,Male,MM
204388,2.0,Basic,3.0,Married,3.0,1,4,0,Executive,21403.0,Male,MM
204389,4.0,Deluxe,4.0,Married,3.0,0,3,0,Manager,24950.0,Male,MM
204390,5.0,Basic,4.0,Married,3.0,0,3,1,Executive,20805.0,Male,MM
204391,4.0,King,4.0,Married,3.0,0,1,1,VP,36878.0,Male,MM
204392,4.0,Basic,3.0,Married,3.0,0,3,1,Executive,20774.0,Male,MM
204393,4.0,Basic,3.0,Married,3.0,1,4,0,Executive,21564.0,Female,FM
204394,5.0,Basic,5.0,Married,3.0,0,5,1,Executive,20711.0,Male,MM
204395,5.0,Basic,3.0,Married,3.0,1,1,1,Executive,22300.0,Male,MM
204396,4.0,Deluxe,5.0,Married,4.0,0,1,0,Manager,22911.0,Male,MM
204397,5.0,Deluxe,3.0,Unmarried,6.0,0,1,1,Manager,22359.0,Male,MU
204398,2.0,Deluxe,3.0,Married,6.0,0,5,1,Manager,24138.0,Male,MM
204399,5.0,Basic,3.0,Married,2.0,0,1,0,Executive,20865.0,Female,FM
204400,4.0,Deluxe,3.0,Married,6.0,1,3,0,Manager,28280.0,Male,MM
204401,5.0,Basic,4.0,Unmarried,3.0,0,4,0,Executive,21514.0,Female,FU
204402,4.0,Deluxe,3.0,Married,3.0,0,1,0,Manager,22767.0,Female,FM
204403,5.0,Super Deluxe,3.0,Married,6.0,1,3,1,AVP,35305.0,Male,MM
204404,4.0,Basic,5.0,Unmarried,5.0,0,1,0,Executive,21297.0,Female,FU
204405,4.0,Deluxe,3.0,Married,5.0,1,3,1,Manager,24357.0,Male,MM
204406,5.0,Super Deluxe,5.0,Married,2.0,0,4,0,AVP,34080.0,Female,FM
204407,5.0,Deluxe,3.0,Unmarried,6.0,0,5,1,Manager,24663.0,Female,FU
204408,4.0,Basic,3.0,Married,3.0,1,5,1,Executive,21257.0,Female,FM
204409,4.0,Basic,5.0,Married,2.0,0,5,1,Executive,21719.0,Male,MM
204410,4.0,Basic,3.0,Unmarried,3.0,0,1,0,Executive,22125.0,Male,MU
204411,4.0,King,3.0,Married,3.0,1,1,0,VP,38191.0,Male,MM
204412,4.0,Basic,3.0,Married,2.0,0,1,1,Executive,21451.0,Male,MM
204413,4.0,Deluxe,3.0,Married,2.0,0,1,0,Manager,25782.0,Male,MM
204414,4.0,Deluxe,3.0,Married,3.0,1,5,1,Manager,25000.0,Female,FM
204415,4.0,Basic,3.0,Married,3.0,0,3,1,Executive,20761.0,Female,FM
204416,4.0,Deluxe,5.0,Unmarried,2.0,0,1,1,Manager,27059.0,Female,FU
204417,4.0,Basic,3.0,Married,3.0,0,3,1,Executive,21369.0,Male,MM
204418,4.0,Deluxe,5.0,Married,4.0,0,1,0,Manager,22964.0,Female,FM
204419,4.0,Basic,3.0,Married,3.0,1,1,0,Executive,21337.0,Female,FM
204420,4.0,Standard,3.0,Married,3.0,0,1,1,Senior Manager,28112.0,Male,MM
204421,4.0,Deluxe,3.0,Married,3.0,0,1,0,Manager,24239.0,Female,FM
204422,6.0,Deluxe,3.0,Unmarried,3.0,0,5,0,Manager,25324.0,Male,MU
204423,4.0,Deluxe,3.0,Married,5.0,0,5,1,Manager,26403.0,Male,MM
204424,4.0,Standard,4.0,Married,4.0,0,3,1,Senior Manager,29403.0,Male,MM
204425,5.0,Deluxe,4.0,Married,4.0,1,4,0,Manager,27525.0,Male,MM
204426,5.0,Basic,3.0,Single,2.0,0,1,1,Executive,20723.0,Male,MS
204427,4.0,Basic,3.0,Single,3.0,1,5,1,Executive,19687.0,Male,MS
204428,4.0,Basic,5.0,Unmarried,3.0,1,5,1,Executive,22026.0,Male,MU
204429,4.0,Basic,3.0,Married,3.0,0,1,1,Executive,19959.0,Male,MM
204430,2.0,Basic,5.0,Married,4.0,0,4,0,Executive,21497.0,Male,MM
204431,2.0,Deluxe,4.0,Married,2.0,0,4,1,Manager,23529.0,Male,MM
204432,5.0,Deluxe,3.0,Unmarried,2.0,0,1,1,Manager,22706.0,Female,FU
204433,6.0,Basic,3.0,Married,3.0,0,1,0,Executive,21398.0,Male,MM
204434,2.0,Deluxe,4.0,Married,5.0,0,3,0,Manager,26798.0,Male,MM
204435,2.0,Deluxe,3.0,Married,3.0,1,1,1,Manager,23325.0,Female,FM
204436,2.0,Basic,3.0,Unmarried,5.0,0,4,1,Executive,23358.0,Male,MU
204437,2.0,Basic,3.0,Married,3.0,1,1,0,Executive,21899.0,Male,MM
204438,5.0,Standard,4.0,Unmarried,3.0,0,1,1,Senior Manager,27299.0,Female,FU
204439,4.0,Deluxe,3.0,Unmarried,2.0,0,1,1,Manager,23255.0,Female,FU
204440,5.0,Deluxe,3.0,Unmarried,3.0,0,1,1,Manager,23231.0,Female,FU
204441,4.0,Deluxe,3.0,Unmarried,3.0,0,4,1,Manager,24074.0,Male,MU
204442,4.0,Deluxe,3.0,Married,5.0,1,5,0,Manager,25474.0,Male,MM
204443,2.0,Deluxe,3.0,Unmarried,2.0,0,1,0,Manager,26303.0,Female,FU
204444,4.0,Standard,5.0,Married,3.0,0,4,0,Senior Manager,26090.0,Female,FM
204445,4.0,Standard,3.0,Single,5.0,0,1,1,Senior Manager,29837.0,Female,FS
204446,4.0,Deluxe,5.0,Unmarried,4.0,0,1,1,Manager,23638.0,Male,MU
204447,5.0,Standard,5.0,Married,7.0,1,5,0,Senior Manager,29153.0,Male,MM
204448,2.0,Super Deluxe,3.0,Married,5.0,0,1,0,AVP,33492.0,Male,MM
204449,5.0,King,3.0,Married,3.0,0,1,1,VP,37819.0,Male,MM
204450,4.0,Deluxe,5.0,Unmarried,2.0,0,4,1,Manager,24083.0,Male,MU
