CustomerID,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
204347,5,Standard,3,Married,4,1,1,0,1,Senior Manager,27749
204348,4,Standard,4,Married,3,0,3,0,1,Senior Manager,29326
204349,4,Standard,3,Married,2,1,5,1,1,Senior Manager,32288
204350,6,Basic,3,Married,2,0,5,0,1,Executive,22086
204351,4,Basic,4,Unmarried,2,0,1,0,1,Executive,21661
204352,4,Standard,3,Married,6,1,1,0,1,Senior Manager,26310
204353,4,Standard,3,Married,5,0,3,1,1,Senior Manager,28502
204354,4,Standard,5,Married,2,1,3,1,1,Senior Manager,28628
204355,4,Basic,3,Married,6,0,3,0,2,Executive,20771
204356,4,Standard,3,Single,3,0,1,1,2,Senior Manager,28658
204357,5,Basic,3,Unmarried,7,0,5,0,1,Executive,22572
204358,4,Deluxe,3,Married,4,0,5,1,1,Manager,22729
204359,4,Super Deluxe,4,Single,5,0,1,1,,AVP,35513
204360,4,Deluxe,3,Unmarried,2,0,1,0,2,Manager,24908
204361,4,Deluxe,3,Married,2,0,3,0,2,Manager,23395
204362,4,Super Deluxe,3,Single,2,0,5,1,1,AVP,31915
204363,4,Basic,3,Married,3,0,1,1,2,Executive,22433
204364,4,Deluxe,3,Unmarried,6,1,5,1,2,Manager,25260
204365,4,Standard,5,Married,3,1,1,1,1,Senior Manager,26084
204366,4,Deluxe,4,Married,2,0,5,1,3,Manager,23483
204367,4,Basic,3,Married,2,1,5,0,2,Executive,21419
204368,4,Deluxe,3,Married,6,0,5,1,1,Manager,22940
204369,2,Super Deluxe,3,Married,6,0,1,1,,AVP,34862
204370,5,Standard,3,Married,2,0,3,1,1,Senior Manager,30235
204371,4,Basic,4,Single,3,1,4,1,1,Executive,20556
204372,6,Standard,5,Married,5,0,5,0,2,Senior Manager,29610
204373,5,Deluxe,3,Unmarried,4,1,1,0,1,Manager,25489
204374,4,Deluxe,3,Married,7,0,5,0,1,Manager,22984
204375,4,Deluxe,3,Unmarried,3,0,4,1,1,Manager,23537
204376,2,Deluxe,3,Unmarried,3,0,3,0,1,Manager,24015
204377,6,Basic,3,Single,3,1,3,0,2,Executive,21018
204378,4,Standard,3,Unmarried,6,0,5,1,1,Senior Manager,26169
204379,4,Standard,3,Married,7,0,3,0,2,Senior Manager,29205
204380,4,Super Deluxe,5,Married,2,0,5,1,,AVP,35273
204381,4,Standard,4,Married,3,0,1,1,3,Senior Manager,27512
204382,4,Deluxe,5,Married,5,1,4,1,2,Manager,24255
204383,2,Deluxe,3,Married,2,0,3,1,1,Manager,23385
204384,4,Basic,3,Married,2,0,4,1,2,Executive,21078
204385,4,Deluxe,3,Married,5,0,3,0,2,Manager,28502
204386,4,Deluxe,4,Married,8,0,1,1,3,Manager,25125
204387,5,King,3,Married,,1,3,1,1,VP,38180
204388,2,Basic,3,Married,3,1,4,0,1,Executive,21403
204389,4,Deluxe,4,Married,3,0,3,0,1,Manager,24950
204390,5,Basic,4,Married,3,0,3,1,2,Executive,20805
204391,4,King,4,Married,,0,1,1,3,VP,36878
204392,4,Basic,3,Married,3,0,3,1,2,Executive,20774
204393,4,Basic,3,Married,3,1,4,0,1,Executive,21564
204394,5,Basic,5,Married,3,0,5,1,3,Executive,20711
204395,5,Basic,3,Married,3,1,1,1,2,Executive,22300
204396,4,Deluxe,5,Married,4,0,1,0,2,Manager,22911
204397,5,Deluxe,3,Unmarried,6,0,1,1,1,Manager,22359
204398,2,Deluxe,3,Married,6,0,5,1,2,Manager,24138
204399,5,Basic,3,Married,2,0,1,0,2,Executive,20865
204400,4,Deluxe,3,Married,6,1,3,0,3,Manager,28280
204401,5,Basic,4,Unmarried,3,0,4,0,2,Executive,21514
204402,4,Deluxe,3,Married,3,0,1,0,1,Manager,22767
204403,5,Super Deluxe,3,Married,6,1,3,1,,AVP,35305
204404,4,Basic,5,Unmarried,5,0,1,0,2,Executive,21297
204405,4,Deluxe,3,Married,5,1,3,1,3,Manager,24357
204406,5,Super Deluxe,5,Married,2,0,4,0,1,AVP,34080
204407,5,Deluxe,3,Unmarried,6,0,5,1,2,Manager,24663
204408,4,Basic,3,Married,3,1,5,1,1,Executive,21257
204409,4,Basic,5,Married,2,0,5,1,2,Executive,21719
204410,4,Basic,3,Unmarried,3,0,1,0,1,Executive,22125
204411,4,King,3,Married,,1,1,0,2,VP,38191
204412,4,Basic,3,Married,2,0,1,1,2,Executive,21451
204413,4,Deluxe,3,Married,2,0,1,0,1,Manager,25782
204414,4,Deluxe,3,Married,3,1,5,1,3,Manager,25000
204415,4,Basic,3,Married,3,0,3,1,2,Executive,20761
204416,4,Deluxe,5,Unmarried,2,0,1,1,2,Manager,27059
204417,4,Basic,3,Married,3,0,3,1,2,Executive,21369
204418,4,Deluxe,5,Married,4,0,1,0,3,Manager,22964
204419,4,Basic,3,Married,3,1,1,0,2,Executive,21337
204420,4,Standard,3,Married,3,0,1,1,1,Senior Manager,28112
204421,4,Deluxe,3,Married,3,0,1,0,1,Manager,24239
204422,6,Deluxe,3,Unmarried,3,0,5,0,2,Manager,25324
204423,4,Deluxe,3,Married,5,0,5,1,1,Manager,26403
204424,4,Standard,4,Married,4,0,3,1,2,Senior Manager,29403
204425,5,Deluxe,4,Married,4,1,4,0,2,Manager,27525
204426,5,Basic,3,Single,2,0,1,1,2,Executive,20723
204427,4,Basic,3,Single,3,1,5,1,2,Executive,19687
204428,4,Basic,5,Unmarried,3,1,5,1,1,Executive,22026
204429,,Basic,3,Married,3,0,1,1,2,Executive,19959
204430,2,Basic,5,Married,4,0,4,0,2,Executive,21497
204431,2,Deluxe,4,Married,2,0,4,1,1,Manager,23529
204432,5,Deluxe,3,Unmarried,2,0,1,1,1,Manager,22706
204433,6,Basic,3,Married,3,0,1,0,3,Executive,21398
204434,2,Deluxe,4,Married,5,0,3,0,2,Manager,26798
204435,2,Deluxe,3,Married,3,1,1,1,1,Manager,23325
204436,2,Basic,3,Unmarried,5,0,4,1,3,Executive,23358
204437,2,Basic,3,Married,3,1,1,0,2,Executive,21899
204438,5,Standard,4,Unmarried,3,0,1,1,1,Senior Manager,27299
204439,4,Deluxe,3,Unmarried,2,0,1,1,2,Manager,23255
204440,5,Deluxe,3,Unmarried,3,0,1,1,2,Manager,23231
204441,4,Deluxe,3,Unmarried,3,0,4,1,2,Manager,24074
204442,4,Deluxe,3,Married,5,1,5,0,1,Manager,25474
204443,2,Deluxe,3,Unmarried,2,0,1,0,1,Manager,26303
204444,4,Standard,5,Married,3,0,4,0,3,Senior Manager,26090
204445,4,Standard,3,Single,5,0,1,1,1,Senior Manager,29837
204446,4,Deluxe,5,Unmarried,4,0,1,1,2,Manager,23638
204447,5,Standard,5,Married,7,1,5,0,1,Senior Manager,29153
204448,2,Super Deluxe,3,Married,5,0,1,0,2,AVP,33492
204449,5,King,3,Married,,0,1,1,2,VP,37819
204450,4,Deluxe,5,Unmarried,2,0,4,1,2,Manager,24083
204451,4,Standard,5,Married,3,0,3,0,2,Senior Manager,27471
204452,5,King,3,Married,,0,1,1,2,VP,37867
204453,4,Basic,4,Married,2,0,1,0,2,Executive,22553
204454,6,Basic,4,Single,2,1,1,1,3,Executive,20894
204455,2,Standard,5,Married,2,0,3,0,2,Senior Manager,30391
204456,4,Standard,3,Unmarried,6,1,1,0,2,Senior Manager,26539
204457,6,Basic,3,Unmarried,4,0,3,0,1,Executive,22386
204458,4,Super Deluxe,3,Married,2,1,5,1,1,AVP,32448
204459,4,Deluxe,3,Married,2,0,3,1,3,Manager,23982
204460,4,Basic,3,Unmarried,3,0,4,1,1,Executive,21320
204461,2,Basic,3,Married,8,1,3,0,1,Executive,21437
204462,5,Deluxe,3,Married,5,0,5,1,1,Manager,25482
204463,4,Deluxe,3,Unmarried,5,0,4,0,2,Manager,24820
204464,4,Basic,5,Married,3,0,3,1,1,Executive,21178
204465,2,Deluxe,4,Married,2,0,1,0,1,Manager,25067
204466,4,Super Deluxe,3,Married,2,0,4,0,1,AVP,29781
204467,5,Basic,3,Single,2,1,3,0,1,Executive,21020
204468,5,Deluxe,5,Unmarried,2,0,3,1,1,Manager,25489
204469,4,Basic,4,Married,3,0,1,1,1,Executive,20975
204470,4,Deluxe,3,Single,4,0,5,1,2,Manager,21128
204471,4,Deluxe,5,Married,4,0,4,1,3,Manager,23771
204472,4,Deluxe,3,Married,3,0,4,1,3,Manager,23987
204473,4,Basic,3,Married,8,1,4,0,3,Executive,21735
204474,4,Deluxe,5,Married,5,0,5,1,2,Manager,23799
204475,5,Super Deluxe,5,Married,3,0,5,1,,AVP,35534
204476,4,Basic,3,Unmarried,3,1,3,1,1,Executive,21364
204477,4,Deluxe,3,Unmarried,3,0,4,0,1,Manager,24858
204478,6,Deluxe,3,Unmarried,2,0,5,1,2,Manager,25310
204479,2,Basic,3,Unmarried,3,0,1,0,2,Executive,22183
204480,2,Deluxe,3,Unmarried,6,1,4,0,2,Manager,25075
204481,4,Deluxe,3,Unmarried,3,0,5,0,2,Manager,24952
204482,4,King,,Married,7,1,1,1,1,VP,38537
204483,5,Standard,5,Unmarried,3,0,1,0,1,Senior Manager,26265
204484,4,Basic,3,Married,2,0,3,1,1,Executive,22936
204485,6,Basic,3,Married,5,0,4,1,1,Executive,23042
204486,4,Deluxe,3,Married,6,0,1,0,2,Manager,23013
204487,5,Deluxe,5,Unmarried,8,0,3,0,1,Manager,24004
204488,2,Basic,3,Unmarried,4,0,1,1,2,Executive,21958
204489,4,Deluxe,5,Married,2,1,3,0,3,Manager,24163
204490,4,Deluxe,3,Married,2,0,3,1,2,Manager,23020
204491,4,Basic,5,Married,2,1,3,1,1,Executive,21460
204492,2,Deluxe,5,Unmarried,8,1,1,0,1,Manager,24658
204493,5,Basic,5,Unmarried,3,0,1,1,1,Executive,23059
204494,4,Basic,3,Married,3,0,3,1,3,Executive,21250
204495,6,Basic,3,Married,5,0,4,1,1,Executive,22511
204496,2,Deluxe,4,Married,3,0,3,0,1,Manager,22922
204497,4,Deluxe,5,Married,7,0,1,1,3,Manager,25178
204498,4,King,3,Married,,0,5,1,2,VP,37108
204499,2,Basic,5,Married,3,1,3,0,1,Executive,20279
204500,5,Basic,4,Married,3,0,5,0,2,Executive,21372
204501,4,Deluxe,3,Married,2,0,1,1,1,Manager,21827
204502,4,Super Deluxe,3,Married,,0,1,0,2,AVP,36317
204503,5,Basic,5,Married,3,1,1,0,1,Executive,20997
204504,4,Standard,3,Married,2,0,4,1,1,Senior Manager,30369
204505,4,Deluxe,5,Unmarried,7,0,3,1,1,Manager,24002
204506,4,Super Deluxe,3,Married,3,1,4,1,,AVP,35430
204507,4,Deluxe,4,Married,2,0,5,1,2,Manager,23906
204508,2,Basic,3,Married,3,0,1,1,2,Executive,21378
204509,4,King,4,Single,,1,3,1,1,VP,37924
204510,2,Basic,3,Single,5,0,3,1,2,Executive,21184
204511,5,Deluxe,3,Married,2,1,3,0,1,Manager,24740
204512,4,Basic,3,Unmarried,8,0,3,1,2,Executive,23060
204513,4,Basic,4,Married,6,0,3,1,2,Executive,20821
204514,5,Deluxe,3,Married,3,0,4,1,2,Manager,24840
204515,5,Deluxe,3,Unmarried,8,0,5,0,1,Manager,23772
204516,5,Deluxe,3,Unmarried,7,1,1,1,2,Manager,25555
204517,5,Basic,3,Single,3,0,3,1,1,Executive,20952
204518,4,Deluxe,4,Married,3,0,3,1,1,Manager,23112
204519,5,Deluxe,5,Married,4,0,5,1,1,Manager,24966
204520,5,Basic,3,Single,3,0,5,1,3,Executive,21231
204521,4,Standard,3,Married,3,0,4,0,1,Senior Manager,26332
204522,4,Deluxe,3,Unmarried,6,0,1,1,1,Manager,23838
204523,4,Super Deluxe,5,Married,,0,5,1,2,AVP,35837
204524,5,Standard,3,Married,3,1,3,1,2,Senior Manager,31486
204525,4,Standard,3,Single,5,0,3,0,2,Senior Manager,28899
204526,4,Deluxe,4,Married,3,1,3,1,2,Manager,23457
204527,4,Basic,3,Married,2,0,1,1,1,Executive,22415
204528,5,Basic,3,Married,3,1,1,0,2,Executive,21044
204529,4,Basic,3,Married,3,0,1,0,1,Executive,20384
204530,4,Super Deluxe,3,Married,4,0,3,1,,AVP,34985
204531,4,Deluxe,4,Unmarried,2,0,1,1,2,Manager,24611
204532,2,Basic,5,Unmarried,2,0,1,0,2,Executive,22102
204533,2,Deluxe,5,Married,3,0,4,0,2,Manager,22715
204534,5,Basic,5,Single,3,0,4,0,2,Executive,21237
204535,4,Deluxe,3,Married,3,1,3,1,2,Manager,24879
204536,4,Deluxe,3,Married,4,0,1,0,3,Manager,23081
204537,5,Basic,3,Married,2,0,5,0,1,Executive,22439
204538,5,Standard,3,Married,2,1,1,0,2,Senior Manager,29612
204539,4,Standard,5,Married,6,1,1,0,1,Senior Manager,29439
204540,2,Deluxe,3,Married,7,0,3,1,3,Manager,23853
204541,5,Super Deluxe,3,Married,5,0,5,0,2,AVP,32504
204542,5,Deluxe,3,Married,6,0,5,1,1,Manager,25012
204543,5,Basic,3,Married,3,0,1,1,1,Executive,23614
204544,5,Deluxe,3,Married,8,0,1,1,2,Manager,23453
204545,2,Basic,3,Married,4,1,3,1,1,Executive,21496
204546,4,Basic,3,Single,7,1,1,1,2,Executive,21193
204547,5,Basic,5,Married,2,0,1,0,2,Executive,21020
204548,4,Deluxe,5,Married,3,1,4,0,3,Manager,22872
204549,5,Standard,3,Married,3,1,4,1,3,Senior Manager,29363
204550,4,Basic,4,Married,3,1,3,1,2,Executive,20700
204551,4,Basic,3,Married,2,0,5,1,1,Executive,20992
204552,5,Deluxe,5,Married,3,0,3,1,2,Manager,22934
204553,4,Basic,5,Married,4,0,4,0,1,Executive,22258
204554,5,Basic,3,Married,2,0,3,0,2,Executive,21840
204555,4,Deluxe,4,Married,3,0,3,1,2,Manager,25202
204556,5,Basic,4,Married,2,0,4,0,3,Executive,21577
204557,2,Deluxe,3,Married,4,1,5,1,1,Manager,23909
204558,4,Basic,3,Married,5,1,3,0,1,Executive,21034
204559,5,Basic,3,Married,8,1,1,1,2,Executive,21478
204560,4,Super Deluxe,3,Married,7,0,3,1,1,AVP,30514
204561,5,Standard,4,Married,5,0,3,1,2,Senior Manager,29581
204562,4,Basic,3,Married,7,0,1,1,1,Executive,21651
204563,4,Super Deluxe,3,Single,8,0,5,1,2,AVP,32953
204564,4,Deluxe,3,Married,6,0,1,1,2,Manager,24240
204565,4,Deluxe,3,Married,2,1,1,1,2,Manager,23215
204566,4,Standard,4,Unmarried,3,1,5,0,1,Senior Manager,26320
204567,4,Super Deluxe,5,Married,,0,5,1,2,AVP,36602
204568,5,Deluxe,3,Married,2,0,3,1,1,Manager,23882
204569,4,Basic,4,Married,5,1,5,0,2,Executive,20955
204570,4,Basic,3,Unmarried,3,1,5,0,1,Executive,21473
204571,5,Basic,3,Married,8,0,5,1,2,Executive,21210
204572,4,Basic,5,Married,3,1,3,1,1,Executive,21237
204573,4,Deluxe,3,Unmarried,3,0,3,0,2,Manager,23586
204574,5,Basic,3,Married,2,1,1,1,1,Executive,21058
204575,4,Deluxe,4,Married,6,0,3,1,1,Manager,23443
204576,5,Basic,3,Single,3,0,4,1,1,Executive,20722
204577,4,Basic,3,Unmarried,3,0,3,1,3,Executive,21371
204578,4,Deluxe,3,Married,2,1,5,1,1,Manager,25264
204579,5,Basic,3,Unmarried,3,1,1,0,1,Executive,21972
204580,4,Deluxe,3,Married,2,1,5,1,2,Manager,22849
204581,6,Basic,3,Married,6,1,3,0,2,Executive,21456
204582,4,Basic,3,Married,7,0,3,0,1,Executive,21055
204583,4,Basic,5,Married,2,1,1,1,2,Executive,21082
204584,4,Basic,3,Single,3,0,1,0,1,Executive,20996
204585,4,Basic,4,Married,3,0,1,1,2,Executive,20686
204586,5,Deluxe,3,Unmarried,2,0,3,1,1,Manager,24922
204587,5,Basic,5,Unmarried,5,1,4,1,2,Executive,21477
204588,5,Standard,4,Married,4,1,5,1,2,Senior Manager,29230
204589,5,Basic,3,Married,5,0,4,1,2,Executive,21007
204590,4,Deluxe,3,Married,3,1,3,0,1,Manager,22692
204591,4,Standard,4,Married,6,0,4,0,2,Senior Manager,26081
204592,4,Basic,3,Married,6,0,1,1,1,Executive,20937
204593,4,Deluxe,3,Married,3,0,1,1,2,Manager,25610
204594,4,Basic,3,Unmarried,4,0,3,1,3,Executive,23356
204595,4,Standard,5,Married,3,0,4,1,2,Senior Manager,32260
204596,5,Basic,4,Married,8,0,3,0,3,Executive,21010
204597,5,Basic,4,Married,3,1,1,0,2,Executive,21091
204598,5,Standard,4,Married,4,0,4,0,1,Senior Manager,28383
204599,5,Deluxe,5,Unmarried,3,0,3,0,1,Manager,22972
204600,4,Basic,5,Unmarried,4,1,4,1,2,Executive,23399
204601,4,Basic,3,Single,6,0,5,1,2,Executive,21197
204602,5,Basic,4,Single,3,1,1,1,2,Executive,20799
204603,4,Basic,5,Unmarried,3,0,3,1,1,Executive,21651
204604,4,Deluxe,3,Married,2,1,4,1,1,Manager,24533
204605,4,Basic,4,Married,2,1,4,0,1,Executive,22295
204606,4,Deluxe,5,Married,3,0,1,1,1,Manager,25403
204607,5,Standard,3,Married,3,1,1,1,1,Senior Manager,29003
204608,5,Deluxe,3,Unmarried,2,0,4,1,2,Manager,25627
204609,5,Standard,3,Married,7,0,1,1,2,Senior Manager,29287
204610,4,Deluxe,4,Married,3,0,4,1,1,Manager,23125
204611,4,Basic,3,Married,3,0,3,0,2,Executive,20835
204612,4,Deluxe,3,Married,3,0,4,1,2,Manager,23279
204613,4,Super Deluxe,3,Married,,0,1,1,3,AVP,35777
204614,4,Basic,3,Single,6,0,1,0,1,Executive,21157
204615,4,Super Deluxe,3,Married,8,0,3,1,1,AVP,33530
204616,4,Standard,3,Married,7,0,3,1,1,Senior Manager,25942
204617,4,Deluxe,3,Unmarried,3,1,3,1,1,Manager,24344
204618,4,Standard,3,Married,8,0,5,0,3,Senior Manager,26501
204619,2,Standard,3,Unmarried,2,0,1,0,1,Senior Manager,26558
204620,2,Super Deluxe,4,Single,6,1,3,1,1,AVP,31872
204621,2,Deluxe,3,Married,3,1,1,1,1,Manager,23745
204622,4,Deluxe,3,Married,6,0,3,1,2,Manager,23757
204623,5,Basic,5,Single,2,1,3,0,2,Executive,20999
204624,4,Super Deluxe,3,Single,,0,3,1,1,AVP,36122
204625,5,Basic,5,Single,8,1,5,1,1,Executive,21082
204626,4,Basic,3,Unmarried,5,0,3,1,1,Executive,22130
204627,4,Basic,3,Married,5,0,5,1,1,Executive,20948
204628,4,Super Deluxe,3,Married,,0,5,0,3,AVP,36077
204629,2,Deluxe,4,Married,3,1,3,1,1,Manager,24166
204630,4,King,3,Married,,0,4,0,3,VP,38097
204631,4,Basic,4,Married,2,0,1,1,1,Executive,21489
204632,4,Deluxe,5,Married,3,1,1,1,1,Manager,22311
204633,4,Deluxe,3,Unmarried,3,1,3,1,2,Manager,22841
204634,4,Basic,3,Married,6,1,1,0,1,Executive,20810
204635,4,Super Deluxe,3,Married,5,1,4,1,3,AVP,32651
204636,4,Basic,3,Married,2,0,5,0,1,Executive,21362
204637,4,Standard,3,Married,8,0,1,1,2,Senior Manager,29523
204638,5,Deluxe,3,Married,3,0,3,0,1,Manager,23055
204639,5,Basic,4,Married,3,1,5,1,2,Executive,22421
204640,4,Deluxe,5,Married,3,0,5,1,1,Manager,22826
204641,4,Basic,3,Single,3,0,1,0,2,Executive,19729
204642,4,Standard,3,Married,2,0,5,0,1,Senior Manager,29417
204643,4,Standard,3,Married,3,1,3,0,2,Senior Manager,29066
204644,2,Standard,5,Married,2,1,1,0,3,Senior Manager,30094
204645,5,Basic,5,Unmarried,3,1,3,1,3,Executive,21278
204646,4,Basic,4,Single,2,0,3,0,1,Executive,21100
204647,2,Deluxe,3,Married,3,0,3,1,2,Manager,24150
204648,6,Basic,5,Married,3,0,1,0,2,Executive,21129
204649,5,Deluxe,3,Unmarried,4,0,1,0,3,Manager,22918
204650,5,Standard,3,Single,2,0,5,1,1,Senior Manager,29677
204651,4,Deluxe,3,Unmarried,8,0,3,1,2,Manager,23681
204652,5,Super Deluxe,3,Married,3,0,3,1,1,AVP,31420
204653,4,Deluxe,3,Married,2,0,5,1,1,Manager,22905
204654,4,Basic,3,Married,3,0,5,0,1,Executive,22595
204655,4,King,3,Married,,0,4,0,2,VP,36981
204656,4,Basic,3,Married,6,0,5,1,3,Executive,21058
204657,5,Super Deluxe,3,Single,5,1,5,1,1,AVP,32404
204658,6,Deluxe,4,Married,7,0,4,1,1,Manager,23455
204659,4,Deluxe,4,Married,5,1,5,1,2,Manager,25063
204660,6,King,,Married,3,0,4,1,2,VP,38651
204661,4,Deluxe,3,Unmarried,2,1,3,1,1,Manager,25539
204662,6,Deluxe,5,Unmarried,2,0,3,1,2,Manager,23647
204663,6,King,,Married,3,0,3,1,2,VP,38523
204664,2,Super Deluxe,3,Married,5,1,1,1,1,AVP,31998
204665,4,Deluxe,3,Married,2,0,1,0,2,Manager,25025
204666,2,Basic,5,Unmarried,3,0,1,1,1,Executive,21421
204667,4,Standard,5,Single,3,1,5,1,2,Senior Manager,29558
204668,5,Basic,3,Single,2,0,1,0,2,Executive,21020
204669,4,Super Deluxe,3,Married,,0,4,0,2,AVP,36328
204670,4,Basic,3,Unmarried,2,0,3,1,3,Executive,22703
204671,2,Deluxe,3,Married,2,0,5,0,2,Manager,28403
204672,4,Standard,3,Married,5,1,1,1,1,Senior Manager,30582
204673,4,Basic,4,Single,3,0,4,0,2,Executive,20855
204674,5,Standard,4,Married,4,0,1,1,1,Senior Manager,26203
204675,4,Deluxe,3,Married,2,0,4,0,2,Manager,23512
204676,4,Basic,5,Married,8,1,5,0,1,Executive,20720
204677,4,Basic,3,Married,3,1,1,0,2,Executive,20898
204678,4,Basic,4,Married,3,0,5,0,3,Executive,19730
204679,4,Basic,3,Married,5,0,3,1,1,Executive,21499
204680,4,King,3,Married,,1,1,1,3,VP,37915
204681,4,Deluxe,4,Unmarried,5,0,4,1,1,Manager,22785
204682,4,Deluxe,5,Married,3,0,1,1,3,Manager,27074
204683,5,Basic,3,Married,3,0,1,0,1,Executive,20685
204684,4,King,,Married,2,0,5,1,1,VP,38305
204685,5,Standard,3,Married,8,0,5,1,2,Senior Manager,29364
204686,4,Basic,3,Married,4,0,1,1,1,Executive,21620
204687,5,Standard,3,Unmarried,2,0,1,1,1,Senior Manager,27536
204688,5,Super Deluxe,5,Single,2,0,3,1,,AVP,35434
204689,5,Standard,3,Married,7,0,4,1,2,Senior Manager,29476
204690,4,Basic,3,Single,3,1,4,1,1,Executive,21001
204691,5,Basic,5,Single,3,0,3,0,2,Executive,20094
204692,5,Deluxe,5,Married,2,1,1,1,3,Manager,23293
204693,4,Basic,3,Married,2,1,1,0,1,Executive,21139
204694,5,Standard,5,Unmarried,3,0,1,1,2,Senior Manager,27400
204695,5,Basic,5,Married,3,0,3,1,2,Executive,22633
204696,4,Deluxe,5,Married,2,0,4,0,2,Manager,28635
204697,2,Basic,3,Married,3,0,3,0,1,Executive,22054
204698,5,Standard,3,Married,2,0,1,1,3,Senior Manager,27501
204699,4,Standard,3,Married,6,0,3,1,2,Senior Manager,29000
204700,6,Basic,3,Married,3,0,1,1,2,Executive,23299
204701,4,Standard,4,Married,5,0,1,0,2,Senior Manager,29654
204702,4,Deluxe,3,Unmarried,5,0,4,0,2,Manager,22338
204703,5,Standard,5,Married,2,0,4,1,1,Senior Manager,29160
204704,5,Standard,3,Married,6,0,3,1,2,Senior Manager,25797
204705,4,Standard,5,Unmarried,2,1,4,1,2,Senior Manager,28260
204706,5,Deluxe,3,Unmarried,3,0,5,1,1,Manager,23186
204707,4,Basic,3,Married,3,0,4,0,1,Executive,20885
204708,4,Deluxe,3,Unmarried,2,0,1,1,1,Manager,26434
204709,5,Deluxe,3,Married,4,1,4,1,2,Manager,25372
204710,4,Basic,3,Married,3,1,3,1,2,Executive,22369
204711,4,Basic,3,Married,3,0,5,1,1,Executive,21055
204712,5,Basic,4,Single,6,1,4,1,1,Executive,20991
204713,4,Super Deluxe,5,Married,,0,3,1,1,AVP,36343
204714,5,Basic,4,Married,3,0,4,1,1,Executive,21274
204715,4,Deluxe,3,Unmarried,5,1,1,1,2,Manager,23406
204716,4,Deluxe,4,Married,2,0,4,0,1,Manager,22980
204717,5,Basic,3,Married,5,0,1,0,1,Executive,21657
204718,2,Super Deluxe,3,Single,,0,1,0,1,AVP,35563
204719,5,Deluxe,3,Married,3,0,3,1,3,Manager,24271
204720,4,Standard,4,Single,2,0,3,1,2,Senior Manager,29123
204721,5,Standard,3,Married,2,1,3,1,2,Senior Manager,27418
204722,4,Basic,3,Married,6,0,5,1,1,Executive,21192
204723,4,Standard,4,Married,2,0,4,0,1,Senior Manager,26333
204724,4,Super Deluxe,3,Married,,0,1,1,1,AVP,36143
204725,4,Standard,4,Unmarried,2,0,4,1,2,Senior Manager,26029
204726,4,Standard,5,Married,2,0,4,1,1,Senior Manager,29498
204727,4,Super Deluxe,3,Married,2,0,3,1,1,AVP,30847
204728,5,King,3,Single,3,0,3,1,2,VP,38304
204729,5,Basic,4,Single,3,1,5,1,2,Executive,20748
204730,4,Deluxe,4,Unmarried,2,0,1,1,1,Manager,25460
204731,4,Deluxe,3,Unmarried,4,0,3,0,2,Manager,26457
204732,2,Basic,3,Married,2,0,5,1,1,Executive,21469
204733,5,Basic,4,Married,2,0,1,0,3,Executive,21879
204734,4,Deluxe,3,Married,3,0,5,1,2,Manager,23646
204735,5,Super Deluxe,4,Married,8,0,4,1,2,AVP,31798
204736,4,Deluxe,3,Unmarried,4,0,4,1,2,Manager,22711
204737,4,Basic,4,Married,2,0,5,0,1,Executive,21969
204738,6,Deluxe,3,Unmarried,6,0,3,1,2,Manager,22950
204739,5,Deluxe,3,Married,3,1,3,1,2,Manager,23734
204740,2,Basic,3,Married,3,0,4,1,1,Executive,21522
204741,5,Basic,3,Married,3,1,4,1,2,Executive,21381
204742,4,Basic,3,Single,3,0,5,1,1,Executive,20582
204743,4,Deluxe,5,Unmarried,2,1,3,0,1,Manager,26902
204744,4,Basic,3,Married,5,1,3,1,1,Executive,23444
204745,4,Basic,3,Married,3,0,4,1,1,Executive,21288
204746,5,Deluxe,3,Married,2,0,3,1,1,Manager,24409
204747,5,Basic,3,Married,3,0,1,1,2,Executive,21217
204748,4,Deluxe,3,Married,3,0,1,0,1,Manager,24392
204749,4,Basic,3,Unmarried,3,0,5,0,2,Executive,23001
204750,5,Standard,5,Married,3,0,3,1,2,Senior Manager,26014
204751,4,Standard,3,Single,2,0,4,1,2,Senior Manager,32177
204752,4,Super Deluxe,5,Single,2,1,5,1,2,AVP,32436
204753,4,Deluxe,5,Unmarried,2,0,5,1,1,Manager,23833
204754,5,Basic,3,Married,8,0,1,1,2,Executive,20936
204755,4,Basic,4,Unmarried,2,0,5,0,2,Executive,22275
204756,4,Basic,3,Married,3,1,4,1,2,Executive,21193
204757,2,Basic,3,Married,3,0,5,1,2,Executive,23098
204758,5,Deluxe,3,Married,3,0,1,0,2,Manager,25256
204759,5,Deluxe,3,Married,5,1,1,0,2,Manager,23100
204760,5,Standard,4,Married,4,0,4,1,1,Senior Manager,28952
204761,5,Deluxe,5,Unmarried,2,0,1,0,1,Manager,24021
204762,5,Basic,3,Married,3,0,1,1,2,Executive,21054
204763,6,Deluxe,3,Unmarried,2,0,1,0,1,Manager,24024
204764,4,Basic,5,Married,3,0,3,1,1,Executive,21505
204765,4,King,,Married,6,0,4,1,2,VP,38621
204766,4,Basic,3,Married,3,0,3,0,2,Executive,21809
204767,4,Basic,5,Single,3,0,3,0,2,Executive,21230
204768,4,Basic,3,Married,6,1,3,0,2,Executive,23155
