CustomerID,DateOfBirth(age),ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Totalvisiting,DateofBirth,Date(birth),Month(birth),Year(birth),TypeofContact(Allias),NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,Gender,MaritalStatus(Allias)
204162,1987-01,0,38.0,Self Enquiry,1,7.0,Small Business,5.0,2010-04-10,10,4,2010,SE,5.0,Basic,5.0,Married,4.0,0,4,0,Executive,22598.0,Female,FM
204163,1979-01,0,46.0,Company Invited,1,14.0,Salaried,5.0,2013-12-22,22,12,2013,CI,2.0,Deluxe,3.0,Married,6.0,0,1,1,Manager,25112.0,Male,MM
204164,1987-01,1,38.0,Company Invited,1,17.0,Small Business,7.0,2012-08-05,5,8,2012,CI,4.0,Standard,3.0,Married,8.0,0,3,0,Senior Manager,28726.0,Male,MM
204165,1985-01,0,40.0,Company Invited,1,9.0,Large Business,7.0,2013-11-02,2,11,2013,CI,4.0,Standard,3.0,Single,2.0,0,1,1,Senior Manager,29616.0,Female,FS
204166,1995-01,0,30.0,Self Enquiry,1,22.0,Salaried,5.0,2012-05-26,26,5,2012,SE,4.0,Basic,3.0,Single,3.0,0,3,1,Executive,21018.0,Male,MS
204167,1982-01,0,43.0,Self Enquiry,1,24.0,Salaried,5.0,2011-10-15,15,10,2011,SE,2.0,Deluxe,5.0,Unmarried,5.0,1,1,1,Manager,25223.0,Female,FU
204168,1995-01,0,30.0,Self Enquiry,3,27.0,Small Business,4.0,2011-02-28,28,2,2011,SE,4.0,Deluxe,3.0,Married,4.0,0,1,1,Manager,25609.0,Male,MM
204169,1999-01,0,26.0,Self Enquiry,1,7.0,Salaried,6.0,2014-10-18,18,10,2014,SE,4.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,23576.0,Female,FM
204170,1982-01,0,43.0,Self Enquiry,1,9.0,Small Business,5.0,2012-07-15,15,7,2012,SE,5.0,Basic,5.0,Married,2.0,1,4,1,Executive,21271.0,Female,FM
204171,1984-01,0,41.0,Self Enquiry,1,9.0,Small Business,4.0,2014-06-28,28,6,2014,SE,4.0,King,3.0,Married,3.0,0,5,1,VP,38114.0,Male,MM
204172,1973-01,0,52.0,Self Enquiry,1,7.0,Salaried,5.0,2010-04-07,7,4,2010,SE,4.0,Basic,3.0,Married,3.0,0,4,1,Executive,21401.0,Male,MM
204173,1993-01,1,32.0,Company Invited,1,36.0,Small Business,7.0,2015-01-03,3,1,2015,CI,5.0,Basic,4.0,Unmarried,2.0,0,3,0,Executive,22157.0,Male,MU
204174,1992-01,0,33.0,Company Invited,1,14.0,Salaried,6.0,2014-08-11,11,8,2014,CI,2.0,Basic,4.0,Married,3.0,0,1,0,Executive,21472.0,Male,MM
204175,1986-01,0,39.0,Company Invited,3,9.0,Salaried,5.0,2013-02-09,9,2,2013,CI,5.0,Deluxe,3.0,Married,5.0,0,5,1,Manager,23927.0,Male,MM
204176,1992-01,0,33.0,Self Enquiry,1,9.0,Large Business,5.0,2015-10-02,2,10,2015,SE,5.0,Deluxe,5.0,Single,6.0,0,4,0,Manager,20854.0,Male,MS
204177,1978-01,0,47.0,Self Enquiry,3,9.0,Large Business,5.0,2010-02-02,2,2,2010,SE,6.0,Super Deluxe,4.0,Married,5.0,1,5,1,AVP,35550.0,Female,FM
204178,1996-01,1,29.0,Self Enquiry,1,9.0,Salaried,6.0,2011-09-11,11,9,2011,SE,4.0,Basic,3.0,Unmarried,4.0,0,4,0,Executive,22163.0,Male,MU
204179,1995-01,0,30.0,Self Enquiry,3,9.0,Small Business,5.0,2010-01-29,29,1,2010,SE,5.0,Deluxe,4.0,Married,4.0,0,4,1,Manager,25322.0,Male,MM
204180,1993-01,0,32.0,Self Enquiry,1,30.0,Small Business,6.0,2012-06-11,11,6,2012,SE,5.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,24260.0,Male,MM
204181,1999-01,0,26.0,Company Invited,1,12.0,Salaried,5.0,2012-03-17,17,3,2012,CI,2.0,Deluxe,5.0,Married,3.0,0,5,1,Manager,22678.0,Male,MM
204182,1979-01,0,46.0,Self Enquiry,1,27.0,Small Business,6.0,2014-09-26,26,9,2014,SE,4.0,Super Deluxe,3.0,Married,2.0,1,3,1,AVP,32174.0,Male,MM
204183,1988-01,0,37.0,Self Enquiry,1,13.0,Salaried,5.0,2012-02-20,20,2,2012,SE,4.0,Basic,3.0,Married,2.0,0,5,1,Executive,21888.0,Male,MM
204184,1969-01,0,56.0,Self Enquiry,1,7.0,Small Business,5.0,2013-10-04,4,10,2013,SE,4.0,King,5.0,Single,3.0,1,1,1,VP,37723.0,Male,MS
204185,1977-01,1,48.0,Company Invited,1,36.0,Salaried,4.0,2013-01-15,15,1,2013,CI,4.0,Standard,4.0,Married,3.0,1,3,1,Senior Manager,30527.0,Male,MM
204186,1996-01,0,29.0,Self Enquiry,1,16.0,Small Business,5.0,2015-01-25,25,1,2015,SE,4.0,Basic,3.0,Married,3.0,0,1,1,Executive,20748.0,Male,MM
204187,1987-01,0,38.0,Self Enquiry,3,13.0,Small Business,5.0,2012-03-10,10,3,2012,SE,4.0,Deluxe,3.0,Married,6.0,0,3,1,Manager,25180.0,Male,MM
204188,2003-01,0,22.0,Self Enquiry,1,10.0,Small Business,7.0,2011-05-13,13,5,2011,SE,5.0,Basic,3.0,Unmarried,3.0,0,5,1,Executive,21908.0,Male,MU
204189,1987-01,0,38.0,Company Invited,1,7.0,Small Business,5.0,2011-05-02,2,5,2011,CI,4.0,Standard,3.0,Married,4.0,1,3,0,Senior Manager,32281.0,Female,FM
204190,1989-01,0,36.0,Self Enquiry,1,29.0,Salaried,7.0,2010-04-15,15,4,2010,SE,2.0,Standard,4.0,Married,2.0,0,5,1,Senior Manager,30674.0,Female,FM
204191,1986-01,0,39.0,Self Enquiry,3,14.0,Small Business,5.0,2011-09-28,28,9,2011,SE,2.0,Deluxe,5.0,Married,3.0,1,3,1,Manager,24283.0,Female,FM
204192,1998-01,0,27.0,Company Invited,1,7.0,Salaried,5.0,2012-12-07,7,12,2012,CI,4.0,Deluxe,4.0,Married,3.0,0,5,1,Manager,25075.0,Female,FM
204193,1974-01,0,51.0,Self Enquiry,1,11.0,Salaried,6.0,2013-09-14,14,9,2013,SE,4.0,King,4.0,Married,3.0,0,5,0,VP,37822.0,Male,MM
204194,1971-01,0,54.0,Self Enquiry,1,10.0,Small Business,4.0,2013-02-04,4,2,2013,SE,4.0,Super Deluxe,3.0,Married,3.0,1,5,1,AVP,36262.0,Male,MM
204195,1982-01,0,43.0,Self Enquiry,3,7.0,Salaried,3.0,2011-03-25,25,3,2011,SE,4.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,23585.0,Male,MM
204196,1995-01,0,30.0,Company Invited,3,9.0,Salaried,5.0,2012-11-10,10,11,2012,CI,4.0,Deluxe,3.0,Unmarried,3.0,0,1,0,Manager,23232.0,Male,MU
204197,1969-01,0,56.0,Self Enquiry,1,27.0,Large Business,4.0,2014-07-01,1,7,2014,SE,4.0,Deluxe,3.0,Married,5.0,1,1,0,Manager,24093.0,Male,MM
204198,1998-01,0,27.0,Company Invited,1,18.0,Small Business,4.0,2010-10-31,31,10,2010,CI,4.0,Deluxe,5.0,Married,3.0,1,3,1,Manager,23419.0,Male,MM
204199,1987-01,0,38.0,Self Enquiry,1,7.0,Salaried,4.0,2014-05-19,19,5,2014,SE,4.0,Basic,3.0,Single,3.0,0,1,1,Executive,20793.0,Female,FS
204200,1980-01,1,45.0,Company Invited,1,31.0,Salaried,5.0,2010-11-15,15,11,2010,CI,4.0,Basic,3.0,Married,5.0,1,5,0,Executive,21839.0,Male,MM
204201,1986-01,0,39.0,Self Enquiry,1,30.0,Salaried,5.0,2010-10-06,6,10,2010,SE,4.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,24423.0,Male,MM
204202,1998-01,1,27.0,Self Enquiry,1,23.0,Small Business,4.0,2013-05-31,31,5,2013,SE,4.0,Basic,4.0,Married,4.0,1,1,1,Executive,21051.0,Male,MM
204203,1996-01,0,29.0,Self Enquiry,1,15.0,Salaried,6.0,2015-06-27,27,6,2015,SE,4.0,Basic,3.0,Unmarried,3.0,0,4,1,Executive,21988.0,Female,FU
204204,1975-01,0,50.0,Company Invited,1,17.0,Salaried,5.0,2010-09-25,25,9,2010,CI,4.0,King,5.0,Single,3.0,1,3,0,VP,37343.0,Female,FS
204205,1988-01,0,37.0,Self Enquiry,1,10.0,Large Business,3.0,2014-11-02,2,11,2014,SE,4.0,Deluxe,4.0,Unmarried,6.0,0,1,1,Manager,23163.0,Male,MU
204206,1993-01,0,32.0,Company Invited,3,12.0,Small Business,4.0,2011-11-27,27,11,2011,CI,4.0,Basic,4.0,Married,3.0,0,3,0,Executive,21467.0,Female,FM
204207,1998-01,1,27.0,Self Enquiry,3,11.0,Small Business,4.0,2011-12-03,3,12,2011,SE,5.0,Deluxe,3.0,Unmarried,3.0,1,1,1,Manager,24506.0,Male,MU
204208,1987-01,0,38.0,Company Invited,1,16.0,Small Business,5.0,2010-08-19,19,8,2010,CI,4.0,Basic,3.0,Married,3.0,1,1,0,Executive,21004.0,Male,MM
204209,1982-01,0,43.0,Company Invited,3,33.0,Small Business,6.0,2014-02-09,9,2,2014,CI,4.0,Super Deluxe,4.0,Married,7.0,0,3,1,AVP,32203.0,Female,FM
204210,2006-01,1,19.0,Self Enquiry,1,10.0,Small Business,4.0,2011-10-08,8,10,2011,SE,4.0,Basic,3.0,Single,3.0,0,4,1,Executive,20098.0,Male,MS
204211,1989-01,0,36.0,Self Enquiry,3,23.0,Small Business,6.0,2013-10-22,22,10,2013,SE,4.0,Standard,4.0,Married,2.0,0,1,1,Senior Manager,26698.0,Male,MM
204212,1988-01,0,37.0,Company Invited,1,25.0,Salaried,5.0,2013-02-03,3,2,2013,CI,2.0,Basic,3.0,Married,6.0,0,5,1,Executive,22366.0,Male,MM
204213,1973-01,0,52.0,Self Enquiry,1,9.0,Small Business,5.0,2011-06-11,11,6,2011,SE,6.0,Deluxe,4.0,Married,7.0,0,1,0,Manager,24160.0,Male,MM
204214,1983-01,0,42.0,Self Enquiry,3,9.0,Salaried,4.0,2010-08-16,16,8,2010,SE,4.0,Super Deluxe,4.0,Single,3.0,0,3,1,AVP,34693.0,Male,MS
204215,2006-01,0,19.0,Self Enquiry,3,13.0,Small Business,7.0,2012-11-18,18,11,2012,SE,5.0,Basic,3.0,Single,3.0,0,1,0,Executive,19878.0,Female,FS
204216,1996-01,0,29.0,Self Enquiry,1,23.0,Small Business,6.0,2012-04-27,27,4,2012,SE,2.0,Deluxe,5.0,Unmarried,2.0,0,5,0,Manager,24339.0,Male,MU
204217,1993-01,0,32.0,Self Enquiry,3,14.0,Large Business,6.0,2015-05-02,2,5,2015,SE,2.0,Deluxe,3.0,Married,6.0,0,1,1,Manager,25607.0,Male,MM
204218,1985-01,0,40.0,Self Enquiry,1,7.0,Small Business,4.0,2013-01-30,30,1,2013,SE,2.0,Standard,3.0,Married,2.0,0,3,1,Senior Manager,28291.0,Male,MM
204219,1988-01,0,37.0,Company Invited,1,31.0,Salaried,5.0,2015-07-15,15,7,2015,CI,4.0,Deluxe,4.0,Married,2.0,0,3,1,Manager,24352.0,Female,FM
204220,1992-01,0,33.0,Self Enquiry,3,14.0,Salaried,5.0,2013-03-28,28,3,2013,SE,5.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,24162.0,Male,MM
204221,1986-01,0,39.0,Self Enquiry,1,32.0,Salaried,5.0,2013-06-18,18,6,2013,SE,5.0,Standard,4.0,Married,5.0,0,3,0,Senior Manager,30739.0,Female,FM
204222,1966-01,0,59.0,Company Invited,1,7.0,Salaried,5.0,2015-09-15,15,9,2015,CI,6.0,Deluxe,3.0,Married,4.0,1,1,1,Manager,24338.0,Male,MM
204223,1993-01,0,32.0,Self Enquiry,1,12.0,Large Business,4.0,2012-10-14,14,10,2012,SE,4.0,Basic,3.0,Married,2.0,1,4,1,Executive,23499.0,Male,MM
204224,1993-01,0,32.0,Self Enquiry,2,9.0,Salaried,7.0,2013-11-07,7,11,2013,SE,5.0,Deluxe,5.0,Married,5.0,0,3,0,Manager,25088.0,Male,MM
204225,1979-01,0,46.0,Company Invited,1,14.0,Salaried,5.0,2012-02-07,7,2,2012,CI,4.0,Standard,5.0,Married,3.0,0,1,1,Senior Manager,23888.0,Male,MM
204226,1993-01,0,32.0,Self Enquiry,1,9.0,Salaried,5.0,2012-08-20,20,8,2012,SE,4.0,Basic,3.0,Married,2.0,1,4,1,Executive,21373.0,Male,MM
204227,1991-01,0,34.0,Company Invited,1,12.0,Salaried,6.0,2014-07-25,25,7,2014,CI,4.0,Standard,4.0,Married,8.0,0,3,1,Senior Manager,30556.0,Female,FM
204228,1985-01,0,40.0,Self Enquiry,1,17.0,Small Business,7.0,2014-05-25,25,5,2014,SE,4.0,Super Deluxe,5.0,Married,3.0,1,3,1,AVP,35746.0,Male,MM
204229,1981-01,0,44.0,Company Invited,1,17.0,Salaried,4.0,2015-02-28,28,2,2015,CI,4.0,Basic,3.0,Single,2.0,0,5,0,Executive,21133.0,Female,FS
204230,1975-01,0,50.0,Self Enquiry,1,7.0,Large Business,4.0,2015-03-26,26,3,2015,SE,5.0,Super Deluxe,3.0,Single,2.0,1,3,0,AVP,32642.0,Female,FS
204231,1972-01,1,53.0,Self Enquiry,1,15.0,Small Business,4.0,2015-01-14,14,1,2015,SE,5.0,Deluxe,4.0,Married,4.0,0,1,1,Manager,23619.0,Male,MM
204232,1997-01,0,28.0,Self Enquiry,1,12.0,Salaried,5.0,2011-11-29,29,11,2011,SE,4.0,Basic,4.0,Single,3.0,1,3,0,Executive,21156.0,Female,FS
204233,1992-01,0,33.0,Self Enquiry,3,15.0,Large Business,7.0,2012-10-23,23,10,2012,SE,5.0,Deluxe,4.0,Married,3.0,1,1,1,Manager,23906.0,Female,FM
204234,1997-01,0,28.0,Self Enquiry,3,9.0,Salaried,6.0,2014-10-19,19,10,2014,SE,4.0,Deluxe,3.0,Unmarried,3.0,1,4,0,Manager,23156.0,Male,MU
204235,1993-01,0,32.0,Self Enquiry,3,14.0,Small Business,5.0,2012-10-23,23,10,2012,SE,4.0,Deluxe,3.0,Married,6.0,0,1,0,Manager,26225.0,Male,MM
204236,1992-01,0,33.0,Self Enquiry,1,9.0,Small Business,5.0,2012-09-20,20,9,2012,SE,2.0,Deluxe,3.0,Unmarried,2.0,0,3,0,Manager,23733.0,Female,FU
204237,1996-01,1,29.0,Self Enquiry,1,9.0,Small Business,5.0,2013-05-19,19,5,2013,SE,6.0,Basic,3.0,Married,7.0,1,3,1,Executive,22142.0,Male,MM
204238,1994-01,0,31.0,Self Enquiry,1,35.0,Small Business,7.0,2010-11-24,24,11,2010,SE,4.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,24453.0,Female,FM
204239,1993-01,0,32.0,Company Invited,1,14.0,Salaried,4.0,2011-12-28,28,12,2011,CI,5.0,Standard,3.0,Married,3.0,0,1,1,Senior Manager,27621.0,Female,FM
204240,1985-01,0,40.0,Company Invited,1,14.0,Small Business,4.0,2012-09-15,15,9,2012,CI,5.0,King,3.0,Married,3.0,0,5,1,VP,37950.0,Male,MM
204241,1985-01,1,40.0,Self Enquiry,3,10.0,Small Business,5.0,2015-10-28,28,10,2015,SE,4.0,Deluxe,3.0,Married,6.0,1,4,1,Manager,23916.0,Female,FM
204242,1991-01,0,34.0,Company Invited,3,17.0,Small Business,4.0,2015-12-14,14,12,2015,CI,5.0,Deluxe,3.0,Unmarried,5.0,0,3,1,Manager,23360.0,Male,MU
204243,1977-01,0,48.0,Self Enquiry,1,12.0,Salaried,4.0,2015-01-28,28,1,2015,SE,4.0,King,3.0,Married,3.0,0,1,1,VP,36978.0,Male,MM
204244,1981-01,0,44.0,Company Invited,1,17.0,Salaried,4.0,2015-07-01,1,7,2015,CI,5.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,23935.0,Female,FM
204245,1997-01,0,28.0,Company Invited,3,7.0,Small Business,6.0,2012-02-14,14,2,2012,CI,4.0,Deluxe,4.0,Married,2.0,1,1,0,Manager,25027.0,Male,MM
204246,1970-01,0,55.0,Company Invited,1,27.0,Salaried,5.0,2010-05-30,30,5,2010,CI,4.0,Deluxe,3.0,Unmarried,5.0,0,4,0,Manager,23547.0,Female,FU
204247,1981-01,0,44.0,Self Enquiry,1,14.0,Salaried,4.0,2010-05-03,3,5,2010,SE,4.0,Standard,5.0,Married,2.0,0,5,1,Senior Manager,28663.0,Female,FM
204248,1979-01,0,46.0,Self Enquiry,1,15.0,Salaried,5.0,2014-12-30,30,12,2014,SE,4.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,22375.0,Male,MM
204249,1984-01,0,41.0,Self Enquiry,3,7.0,Small Business,4.0,2013-09-03,3,9,2013,SE,6.0,Deluxe,3.0,Married,4.0,1,3,1,Manager,26135.0,Male,MM
204250,1995-01,1,30.0,Self Enquiry,1,15.0,Salaried,6.0,2010-12-28,28,12,2010,SE,6.0,Basic,5.0,Married,3.0,1,3,0,Executive,20797.0,Male,MM
204251,1995-01,0,30.0,Self Enquiry,1,16.0,Salaried,3.0,2012-09-21,21,9,2012,SE,5.0,Basic,3.0,Unmarried,2.0,0,1,1,Executive,22661.0,Male,MU
204252,1994-01,0,31.0,Self Enquiry,3,12.0,Small Business,3.0,2011-07-01,1,7,2011,SE,5.0,Deluxe,3.0,Married,3.0,0,1,1,Manager,24796.0,Female,FM
204253,1997-01,0,28.0,Self Enquiry,3,15.0,Small Business,5.0,2014-11-18,18,11,2014,SE,4.0,Deluxe,4.0,Married,3.0,0,1,0,Manager,24892.0,Female,FM
204254,1987-01,0,38.0,Self Enquiry,1,12.0,Small Business,7.0,2012-04-13,13,4,2012,SE,4.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,25025.0,Male,MM
204255,1986-01,0,39.0,Self Enquiry,1,22.0,Salaried,7.0,2011-09-03,3,9,2011,SE,5.0,Standard,3.0,Married,2.0,1,5,1,Senior Manager,30188.0,Male,MM
204256,1993-01,0,32.0,Self Enquiry,1,14.0,Small Business,5.0,2014-02-27,27,2,2014,SE,4.0,Standard,3.0,Unmarried,3.0,1,4,1,Senior Manager,25821.0,Female,FU
204257,1995-01,0,30.0,Self Enquiry,3,17.0,Small Business,4.0,2012-03-26,26,3,2012,SE,5.0,Deluxe,4.0,Married,3.0,1,5,1,Manager,26946.0,Female,FM
204258,1989-01,0,36.0,Self Enquiry,1,12.0,Large Business,6.0,2012-04-18,18,4,2012,SE,4.0,Standard,4.0,Unmarried,2.0,0,3,1,Senior Manager,26773.0,Male,MU
204259,2001-01,0,24.0,Self Enquiry,1,33.0,Salaried,5.0,2014-06-05,5,6,2014,SE,4.0,Basic,3.0,Married,3.0,0,1,0,Executive,21582.0,Male,MM
204260,1983-01,0,42.0,Self Enquiry,1,13.0,Small Business,7.0,2014-05-06,6,5,2014,SE,5.0,Deluxe,4.0,Unmarried,8.0,1,3,1,Manager,24710.0,Male,MU
204261,1977-01,0,48.0,Company Invited,3,11.0,Small Business,7.0,2014-06-24,24,6,2014,CI,4.0,Deluxe,3.0,Unmarried,5.0,0,4,0,Manager,21654.0,Male,MU
204262,1982-01,0,43.0,Self Enquiry,1,30.0,Salaried,4.0,2014-06-26,26,6,2014,SE,4.0,Super Deluxe,3.0,Single,4.0,0,3,0,AVP,34670.0,Female,FS
204263,1995-01,0,30.0,Company Invited,3,9.0,Salaried,6.0,2013-02-27,27,2,2013,CI,4.0,Deluxe,3.0,Married,3.0,0,1,1,Manager,23327.0,Male,MM
204264,1982-01,0,43.0,Self Enquiry,2,9.0,Large Business,5.0,2012-06-03,3,6,2012,SE,4.0,Basic,3.0,Married,2.0,1,4,1,Executive,21374.0,Male,MM
204265,1992-01,0,33.0,Self Enquiry,1,9.0,Small Business,6.0,2011-09-04,4,9,2011,SE,4.0,Basic,4.0,Married,3.0,0,4,0,Executive,21048.0,Female,FM
204266,1976-01,0,49.0,Self Enquiry,3,36.0,Small Business,6.0,2012-01-17,17,1,2012,SE,4.0,Standard,3.0,Married,5.0,0,4,0,Senior Manager,31182.0,Female,FM
204267,1987-01,0,38.0,Self Enquiry,1,13.0,Small Business,5.0,2013-02-11,11,2,2013,SE,2.0,Deluxe,5.0,Married,6.0,1,3,1,Manager,24652.0,Male,MM
204268,1994-01,0,31.0,Company Invited,3,32.0,Large Business,5.0,2015-03-16,16,3,2015,CI,4.0,Deluxe,3.0,Married,2.0,1,3,1,Manager,23414.0,Female,FM
204269,1998-01,0,27.0,Self Enquiry,3,7.0,Salaried,5.0,2014-08-05,5,8,2014,SE,4.0,Deluxe,3.0,Married,3.0,0,5,0,Manager,23974.0,Male,MM
204270,1982-01,0,43.0,Self Enquiry,1,9.0,Salaried,5.0,2010-12-31,31,12,2010,SE,5.0,Deluxe,3.0,Unmarried,5.0,0,1,1,Manager,25459.0,Male,MU
204271,2003-01,1,22.0,Company Invited,3,7.0,Large Business,7.0,2015-11-11,11,11,2015,CI,5.0,Basic,4.0,Single,3.0,1,5,1,Executive,20852.0,Female,FS
204272,1988-01,0,37.0,Company Invited,3,7.0,Small Business,5.0,2013-12-21,21,12,2013,CI,4.0,Deluxe,3.0,Unmarried,6.0,0,1,1,Manager,25331.0,Female,FU
204273,1988-01,0,37.0,Company Invited,3,10.0,Small Business,4.0,2010-05-10,10,5,2010,CI,5.0,Standard,3.0,Married,6.0,0,1,0,Senior Manager,28377.0,Male,MM
204274,1967-01,0,58.0,Self Enquiry,1,7.0,Small Business,5.0,2012-05-25,25,5,2012,SE,4.0,Deluxe,3.0,Married,4.0,0,3,0,Manager,25433.0,Male,MM
204275,1984-01,0,41.0,Self Enquiry,1,17.0,Salaried,5.0,2015-07-10,10,7,2015,SE,2.0,Basic,3.0,Married,5.0,1,3,0,Executive,20891.0,Female,FM
204276,2003-01,0,22.0,Company Invited,3,16.0,Small Business,4.0,2014-06-05,5,6,2014,CI,4.0,Basic,3.0,Unmarried,3.0,0,4,1,Executive,21288.0,Male,MU
204277,1991-01,1,34.0,Self Enquiry,3,12.0,Small Business,5.0,2012-08-19,19,8,2012,SE,4.0,Basic,3.0,Unmarried,3.0,1,1,0,Executive,21529.0,Female,FU
204278,1987-01,0,38.0,Self Enquiry,1,17.0,Small Business,7.0,2011-08-03,3,8,2011,SE,4.0,Basic,5.0,Married,8.0,0,1,1,Executive,22130.0,Female,FM
204279,1978-01,0,47.0,Company Invited,1,14.0,Small Business,3.0,2013-08-06,6,8,2013,CI,4.0,Deluxe,3.0,Married,4.0,0,5,1,Manager,23936.0,Female,FM
204280,1983-01,1,42.0,Company Invited,3,11.0,Small Business,4.0,2010-04-20,20,4,2010,CI,4.0,Deluxe,4.0,Unmarried,3.0,0,3,1,Manager,28033.0,Male,MU
204281,1974-01,0,51.0,Self Enquiry,1,17.0,Large Business,6.0,2015-05-17,17,5,2015,SE,5.0,Standard,3.0,Single,8.0,0,5,1,Senior Manager,29174.0,Male,MS
204282,1984-01,1,41.0,Self Enquiry,3,29.0,Small Business,5.0,2011-05-30,30,5,2011,SE,5.0,Deluxe,3.0,Married,4.0,1,3,1,Manager,25058.0,Male,MM
204283,1993-01,0,32.0,Self Enquiry,1,16.0,Salaried,4.0,2013-10-04,4,10,2013,SE,5.0,Basic,4.0,Unmarried,2.0,1,3,1,Executive,21335.0,Male,MU
204284,2003-01,1,22.0,Self Enquiry,3,19.0,Salaried,5.0,2011-08-17,17,8,2011,SE,2.0,Basic,4.0,Unmarried,3.0,0,5,0,Executive,21394.0,Female,FU
204285,1995-01,0,30.0,Self Enquiry,1,30.0,Salaried,4.0,2011-10-28,28,10,2011,SE,4.0,Basic,3.0,Single,2.0,0,3,0,Executive,20879.0,Male,MS
204286,1989-01,0,36.0,Self Enquiry,1,16.0,Salaried,6.0,2014-07-02,2,7,2014,SE,5.0,Deluxe,4.0,Unmarried,2.0,0,1,0,Manager,25218.0,Male,MU
204287,1997-01,0,28.0,Self Enquiry,1,7.0,Small Business,4.0,2013-12-02,2,12,2013,SE,4.0,Basic,4.0,Married,3.0,0,3,0,Executive,22494.0,Male,MM
204288,1996-01,0,29.0,Self Enquiry,3,16.0,Salaried,6.0,2015-11-26,26,11,2015,SE,4.0,Deluxe,3.0,Unmarried,3.0,0,3,1,Manager,23931.0,Male,MU
204289,1975-01,0,50.0,Self Enquiry,1,14.0,Salaried,4.0,2014-12-20,20,12,2014,SE,5.0,Standard,3.0,Single,2.0,0,1,1,Senior Manager,29643.0,Male,MS
204290,1973-01,0,52.0,Self Enquiry,3,21.0,Salaried,4.0,2011-05-06,6,5,2011,SE,4.0,Deluxe,3.0,Married,6.0,0,3,1,Manager,23614.0,Female,FM
204291,1988-01,0,37.0,Self Enquiry,1,9.0,Salaried,5.0,2013-01-29,29,1,2013,SE,4.0,Basic,3.0,Married,6.0,0,5,1,Executive,21221.0,Female,FM
204292,1990-01,1,35.0,Company Invited,3,26.0,Small Business,5.0,2010-12-18,18,12,2010,CI,2.0,Deluxe,3.0,Unmarried,2.0,1,1,0,Manager,23982.0,Male,MU
204293,1969-01,0,56.0,Self Enquiry,1,9.0,Salaried,5.0,2014-01-23,23,1,2014,SE,4.0,Super Deluxe,3.0,Single,4.0,1,5,0,AVP,35337.0,Female,FS
204294,2000-01,0,25.0,Self Enquiry,3,17.0,Small Business,5.0,2015-02-25,25,2,2015,SE,4.0,Deluxe,3.0,Married,3.0,1,1,0,Manager,22938.0,Female,FM
204295,1994-01,0,31.0,Self Enquiry,3,9.0,Large Business,5.0,2013-03-16,16,3,2013,SE,4.0,Basic,4.0,Married,3.0,0,3,1,Executive,21154.0,Male,MM
204296,1998-01,1,27.0,Company Invited,1,10.0,Large Business,6.0,2014-05-31,31,5,2014,CI,4.0,Basic,5.0,Unmarried,2.0,0,3,0,Executive,21780.0,Male,MU
204297,2002-01,0,23.0,Self Enquiry,1,18.0,Small Business,5.0,2013-10-30,30,10,2013,SE,4.0,Basic,4.0,Married,3.0,0,1,1,Executive,20922.0,Female,FM
204298,1988-01,0,37.0,Self Enquiry,3,9.0,Small Business,6.0,2010-05-11,11,5,2010,SE,5.0,Standard,3.0,Married,3.0,0,1,1,Senior Manager,26274.0,Male,MM
204299,1994-01,1,31.0,Company Invited,1,11.0,Large Business,4.0,2013-08-05,5,8,2013,CI,4.0,Basic,3.0,Single,2.0,1,4,1,Executive,20963.0,Male,MS
204300,1987-01,0,38.0,Self Enquiry,1,21.0,Salaried,6.0,2013-10-12,12,10,2013,SE,4.0,Basic,5.0,Married,3.0,0,4,1,Executive,21712.0,Female,FM
204301,1984-01,0,41.0,Self Enquiry,3,9.0,Small Business,4.0,2014-11-13,13,11,2014,SE,4.0,Deluxe,4.0,Married,2.0,0,1,0,Manager,24393.0,Female,FM
204302,1982-01,0,43.0,Self Enquiry,1,7.0,Salaried,7.0,2015-01-08,8,1,2015,SE,4.0,Basic,5.0,Married,5.0,0,3,0,Executive,21254.0,Female,FM
204303,1987-01,0,38.0,Self Enquiry,1,17.0,Salaried,5.0,2015-01-09,9,1,2015,SE,4.0,Deluxe,4.0,Unmarried,4.0,1,5,0,Manager,22875.0,Male,MU
204304,1981-01,0,44.0,Self Enquiry,1,19.0,Salaried,5.0,2010-09-18,18,9,2010,SE,5.0,Super Deluxe,4.0,Married,3.0,0,3,1,AVP,33014.0,Male,MM
204305,1984-01,0,41.0,Self Enquiry,1,9.0,Small Business,6.0,2011-12-27,27,12,2011,SE,5.0,Deluxe,3.0,Married,8.0,0,5,1,Manager,22126.0,Female,FM
